trip_id,trip_date,city,vehicle_type,distance_km,fare,driver_id,passenger_count,payment_method,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,weather,traffic_level
250155,2025-01-05,Kathmandu,Car,15.72,855.11,2897,2,Cash,27.780505,85.581784,27.668466,85.276737,Sunny,Low
250156,2025-11-04,Pokhara,Bike,14.33,1577.02,5010,2,Card,27.753159,85.367944,27.991994,85.416336,Cloudy,Medium
250157,2025-02-26,Lalitpur,Taxi,20.97,1049.47,276,3,Digital,27.574655,85.659473,27.875155,85.343229,Rainy,High
250158,2025-07-28,Bhaktapur,Car,6.7,439.62,1899,1,Cash,27.658928,85.369656,27.536582,85.556458,Sunny,Low
250159,2025-05-18,Biratnagar,Bike,7.18,1053.7,3311,3,Card,27.881307,85.49342,27.928903,85.560076,Cloudy,Medium
250160,2025-01-02,Kathmandu,Taxi,23.73,1590.55,9301,2,Digital,27.797035,85.651354,27.614728,85.345205,Rainy,High
250161,2025-04-05,Pokhara,Car,3.49,777.34,3086,4,Cash,27.762413,85.282709,27.703253,85.455648,Sunny,Low
250162,2025-05-27,Lalitpur,Bike,14.5,1032.62,6023,1,Card,27.99161,85.443108,27.777002,85.433032,Cloudy,Medium
250163,2025-02-21,Bhaktapur,Taxi,16.67,212.41,2385,1,Digital,27.755707,85.462145,27.603763,85.275051,Rainy,High
250164,2025-06-08,Biratnagar,Car,23.13,1539.06,2661,2,Cash,27.617882,85.432113,27.560593,85.634842,Sunny,Low
250165,2025-11-12,Kathmandu,Bike,23.55,915.67,1428,1,Card,27.641927,85.413477,27.610762,85.21389,Cloudy,Medium
250166,2025-08-04,Pokhara,Taxi,7.64,1129.19,7656,3,Digital,27.564052,85.626916,27.693905,85.338907,Rainy,High
250167,2025-08-05,Lalitpur,Car,4.94,1280.02,9823,4,Cash,27.81211,85.387073,27.564801,85.493754,Sunny,Low
250168,2025-03-07,Bhaktapur,Bike,4.08,595.84,3802,4,Card,27.792549,85.334434,27.547931,85.552955,Cloudy,Medium
250169,2025-05-10,Biratnagar,Taxi,18.47,917.05,7751,4,Digital,27.72489,85.563762,27.662165,85.560724,Rainy,High
250170,2025-04-06,Kathmandu,Car,28.82,158.94,1143,1,Cash,27.553154,85.626163,27.699899,85.492971,Sunny,Low
250171,2025-03-27,Pokhara,Bike,10.38,714.15,1600,3,Card,27.877366,85.665685,27.983757,85.203284,Cloudy,Medium
250172,2025-12-18,Lalitpur,Taxi,20.8,1201.69,7886,1,Digital,27.88023,85.650991,27.797581,85.300716,Rainy,High
250173,2025-07-22,Bhaktapur,Car,15.33,293.74,672,3,Cash,27.77554,85.646036,27.514729,85.546239,Sunny,Low
250174,2025-04-07,Biratnagar,Bike,12.27,212.39,5470,2,Card,27.871014,85.369241,27.812771,85.452909,Cloudy,Medium
250175,2025-02-18,Kathmandu,Taxi,11.47,400.22,5387,4,Digital,27.853716,85.513117,27.86623,85.38541,Rainy,High
250176,2025-03-01,Pokhara,Car,30.58,1052.64,4873,3,Cash,27.616331,85.299259,27.749511,85.308391,Sunny,Low
250177,2025-09-28,Lalitpur,Bike,27.65,315.44,5345,3,Card,27.776824,85.469255,27.735693,85.656743,Cloudy,Medium
250178,2025-03-07,Bhaktapur,Taxi,18.37,1464.82,5130,1,Digital,27.756017,85.443541,27.674898,85.566359,Rainy,High
250179,2025-08-11,Biratnagar,Car,30.09,628.98,1643,1,Cash,27.739677,85.40739,27.958599,85.303525,Sunny,Low
250180,2025-07-07,Kathmandu,Bike,16.13,691.36,5921,2,Card,27.915669,85.404715,27.800007,85.255009,Cloudy,Medium
250181,2025-10-12,Pokhara,Taxi,28.35,1001.83,1434,3,Digital,27.786754,85.491881,27.652349,85.474079,Rainy,High
250182,2025-02-02,Lalitpur,Car,15.0,1205.63,1984,4,Cash,27.80464,85.359488,27.83194,85.328072,Sunny,Low
250183,2025-05-20,Bhaktapur,Bike,18.81,768.51,5937,2,Card,27.541415,85.541304,27.656234,85.334763,Cloudy,Medium
250184,2025-04-02,Biratnagar,Taxi,8.19,155.19,1778,1,Digital,27.656313,85.243878,27.893373,85.684078,Rainy,High
250185,2025-08-22,Kathmandu,Car,3.39,1327.46,9372,3,Cash,27.701131,85.468943,27.855645,85.423883,Sunny,Low
250186,2025-12-21,Pokhara,Bike,25.76,1019.9,7488,2,Card,27.825748,85.461258,27.864093,85.685068,Cloudy,Medium
250187,2025-09-10,Lalitpur,Taxi,11.87,1454.35,5784,4,Digital,27.59127,85.339519,27.909314,85.265488,Rainy,High
250188,2025-07-26,Bhaktapur,Car,11.32,1293.8,349,2,Cash,27.539332,85.25338,27.510495,85.260986,Sunny,Low
250189,2025-07-26,Biratnagar,Bike,12.07,224.69,4331,1,Card,27.554216,85.557089,27.615381,85.339424,Cloudy,Medium
250190,2025-10-20,Kathmandu,Taxi,10.42,685.29,421,2,Digital,27.989295,85.351487,27.829543,85.582005,Rainy,High
250191,2025-01-22,Pokhara,Car,15.47,1290.2,6003,1,Cash,27.847543,85.52199,27.754692,85.249752,Sunny,Low
250192,2025-08-04,Lalitpur,Bike,15.76,680.01,7738,4,Card,27.800422,85.634639,27.600987,85.480024,Cloudy,Medium
250193,2025-08-12,Bhaktapur,Taxi,23.85,409.42,8236,3,Digital,27.578408,85.246822,27.708529,85.428925,Rainy,High
250194,2025-05-27,Biratnagar,Car,29.71,152.08,3355,4,Cash,27.950057,85.204145,27.962988,85.233671,Sunny,Low
250195,2025-02-04,Kathmandu,Bike,12.88,705.65,4705,1,Card,27.609569,85.503128,27.618952,85.209068,Cloudy,Medium
250196,2025-09-29,Pokhara,Taxi,7.99,651.03,6121,3,Digital,27.914449,85.264686,27.649382,85.257231,Rainy,High
250197,2025-06-26,Lalitpur,Car,5.29,1176.65,9233,2,Cash,27.689223,85.538694,27.568557,85.633041,Sunny,Low
250198,2025-11-18,Bhaktapur,Bike,4.4,1254.67,5734,1,Card,27.546253,85.418372,27.508276,85.590209,Cloudy,Medium
250199,2025-09-23,Biratnagar,Taxi,10.01,628.51,7697,4,Digital,27.841336,85.478472,27.700372,85.281809,Rainy,High
250200,2025-07-19,Kathmandu,Car,15.16,1122.18,740,3,Cash,27.651583,85.552804,27.756377,85.691591,Sunny,Low
250201,2025-09-07,Pokhara,Bike,3.18,695.0,7018,3,Card,27.598872,85.614819,27.896599,85.598592,Cloudy,Medium
250202,2025-06-05,Lalitpur,Taxi,2.53,1089.71,8485,2,Digital,27.66312,85.208372,27.927659,85.342928,Rainy,High
250203,2025-05-21,Bhaktapur,Car,10.78,245.37,6591,3,Cash,27.78297,85.25957,27.788689,85.321938,Sunny,Low
250204,2025-11-01,Biratnagar,Bike,22.19,994.82,7057,4,Card,27.869995,85.522082,27.734348,85.482332,Cloudy,Medium
250205,2025-08-03,Kathmandu,Taxi,4.91,711.57,8619,4,Digital,27.810424,85.315827,27.668444,85.239254,Rainy,High
250206,2025-10-03,Pokhara,Car,14.87,656.24,4256,2,Cash,27.811522,85.241178,27.694103,85.510474,Sunny,Low
250207,2025-09-19,Lalitpur,Bike,24.44,1309.59,5868,2,Card,27.62089,85.65213,27.941517,85.505867,Cloudy,Medium
