trip_id,trip_date,city,vehicle_type,distance_km,fare,driver_id,passenger_count,payment_method,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,weather,traffic_level
937546,2025-03-08,Pokhara,Bike,13.29,710.73,5471,4,Card,27.663549,85.233116,27.885185,85.210036,Cloudy,Medium
937547,2025-05-30,Lalitpur,Taxi,4.18,954.68,3763,1,Digital,27.885062,85.449509,27.770711,85.383374,Rainy,High
937548,2025-03-13,Bhaktapur,Car,12.37,709.23,7063,3,Cash,27.668316,85.425633,27.72282,85.4003,Sunny,Low
937549,2025-05-19,Biratnagar,Bike,25.51,735.96,7582,2,Card,27.539584,85.634717,27.649741,85.401533,Cloudy,Medium
937550,2025-08-01,Kathmandu,Taxi,30.58,714.34,5158,1,Digital,27.804986,85.583715,27.988318,85.424699,Rainy,High
937551,2025-10-09,Pokhara,Car,26.28,875.07,5211,2,Cash,27.540438,85.59733,27.71889,85.228779,Sunny,Low
937552,2025-04-02,Lalitpur,Bike,30.31,722.72,4328,3,Card,27.870177,85.21625,27.654125,85.40508,Cloudy,Medium
937553,2025-03-06,Bhaktapur,Taxi,7.58,738.74,723,2,Digital,27.762195,85.354765,27.604209,85.458191,Rainy,High
937554,2025-07-06,Biratnagar,Car,23.47,233.47,3565,2,Cash,27.877362,85.633877,27.858736,85.472499,Sunny,Low
937555,2025-05-12,Kathmandu,Bike,24.88,131.42,2956,2,Card,27.602782,85.206521,27.748634,85.631904,Cloudy,Medium
937556,2025-09-25,Pokhara,Taxi,10.19,297.68,9003,2,Digital,27.859169,85.510054,27.924137,85.336501,Rainy,High
937557,2025-05-11,Lalitpur,Car,21.53,590.7,8530,1,Cash,27.641404,85.369511,27.598169,85.228658,Sunny,Low
937558,2025-08-13,Bhaktapur,Bike,11.22,1538.98,9688,2,Card,27.616965,85.348861,27.500725,85.397705,Cloudy,Medium
937559,2025-11-06,Biratnagar,Taxi,28.8,866.19,274,1,Digital,27.624764,85.267748,27.78478,85.25946,Rainy,High
937560,2025-11-28,Kathmandu,Car,4.06,353.9,5463,1,Cash,27.811512,85.481447,27.815339,85.277395,Sunny,Low
937561,2025-02-28,Pokhara,Bike,28.31,1318.97,4627,2,Card,27.593197,85.276161,27.941483,85.255468,Cloudy,Medium
937562,2025-02-06,Lalitpur,Taxi,15.84,220.93,5648,2,Digital,27.854768,85.678273,27.811241,85.56021,Rainy,High
937563,2025-09-02,Bhaktapur,Car,30.86,168.92,7275,2,Cash,27.563617,85.688389,27.774786,85.345517,Sunny,Low
937564,2025-03-23,Biratnagar,Bike,10.28,180.07,764,2,Card,27.545642,85.234781,27.570796,85.219098,Cloudy,Medium
937565,2025-04-26,Kathmandu,Taxi,4.91,520.83,4118,3,Digital,27.947126,85.325494,27.826384,85.279497,Rainy,High
937566,2025-06-02,Pokhara,Car,23.4,622.98,2874,4,Cash,27.640428,85.68863,27.628314,85.450808,Sunny,Low
937567,2025-06-27,Lalitpur,Bike,19.76,810.83,8385,4,Card,27.588948,85.444756,27.963993,85.450084,Cloudy,Medium
937568,2025-12-24,Bhaktapur,Taxi,22.94,411.45,4457,3,Digital,27.662644,85.427571,27.639331,85.470998,Rainy,High
937569,2025-11-28,Biratnagar,Car,10.72,974.9,7403,1,Cash,27.884827,85.542633,27.753932,85.35795,Sunny,Low
937570,2025-10-29,Kathmandu,Bike,22.5,443.56,8136,4,Card,27.922278,85.549923,27.568489,85.554404,Cloudy,Medium
937571,2025-11-12,Pokhara,Taxi,1.44,1505.38,179,2,Digital,27.826937,85.296461,27.668994,85.250696,Rainy,High
937572,2025-12-01,Lalitpur,Car,12.72,1531.65,7473,1,Cash,27.600867,85.677264,27.788849,85.691687,Sunny,Low
937573,2025-03-09,Bhaktapur,Bike,3.93,689.68,4048,2,Card,27.620744,85.663887,27.803847,85.379495,Cloudy,Medium
937574,2025-08-10,Biratnagar,Taxi,18.63,1597.57,8945,1,Digital,27.873245,85.450186,27.854788,85.695347,Rainy,High
937575,2025-09-12,Kathmandu,Car,30.15,1035.02,1020,2,Cash,27.885194,85.418163,27.941457,85.223461,Sunny,Low
937576,2025-12-30,Pokhara,Bike,26.1,314.99,3144,3,Card,27.716005,85.504119,27.741552,85.683988,Cloudy,Medium
937577,2025-06-07,Lalitpur,Taxi,29.33,1587.96,8676,1,Digital,27.636653,85.29205,27.804551,85.228196,Rainy,High
937578,2025-12-28,Bhaktapur,Car,20.49,1197.2,3928,4,Cash,27.918349,85.449665,27.625089,85.207228,Sunny,Low
937579,2025-02-15,Biratnagar,Bike,8.25,522.22,7352,3,Card,27.790374,85.510598,27.60564,85.252936,Cloudy,Medium
937580,2025-04-25,Kathmandu,Taxi,3.68,1316.21,3419,1,Digital,27.9166,85.469756,27.580339,85.349285,Rainy,High
937581,2025-07-16,Pokhara,Car,15.36,1031.74,8489,1,Cash,27.742978,85.282864,27.931265,85.581677,Sunny,Low
937582,2025-12-25,Lalitpur,Bike,25.96,940.78,7135,3,Card,27.553933,85.365383,27.571913,85.365455,Cloudy,Medium
937583,2025-05-10,Bhaktapur,Taxi,10.73,1088.88,9184,3,Digital,27.699918,85.657927,27.931046,85.675748,Rainy,High
937584,2025-12-16,Biratnagar,Car,24.85,587.94,3771,4,Cash,27.92429,85.318966,27.520841,85.473347,Sunny,Low
937585,2025-06-27,Kathmandu,Bike,3.82,878.83,2276,2,Card,27.988436,85.652514,27.778209,85.6414,Cloudy,Medium
937586,2025-04-28,Pokhara,Taxi,26.56,317.85,836,3,Digital,27.945106,85.241474,27.939093,85.523561,Rainy,High
937587,2025-12-29,Lalitpur,Car,4.93,422.48,6009,2,Cash,27.851718,85.282042,27.750794,85.267943,Sunny,Low
937588,2025-06-08,Bhaktapur,Bike,18.29,1437.08,2189,4,Card,27.93397,85.297887,27.943957,85.426732,Cloudy,Medium
937589,2025-04-26,Biratnagar,Taxi,19.47,1061.54,7808,2,Digital,27.955098,85.201422,27.776405,85.312794,Rainy,High
937590,2025-04-25,Kathmandu,Car,18.9,914.07,843,4,Cash,27.627261,85.305591,27.976684,85.253886,Sunny,Low
937591,2025-10-31,Pokhara,Bike,11.66,182.65,4141,3,Card,27.779363,85.477783,27.712676,85.590818,Cloudy,Medium
937592,2025-02-05,Lalitpur,Taxi,29.75,687.36,7879,4,Digital,27.881059,85.637484,27.590701,85.210374,Rainy,High
937593,2025-10-13,Bhaktapur,Car,5.06,704.89,5676,1,Cash,27.942512,85.454682,27.986962,85.557601,Sunny,Low
937594,2025-10-04,Biratnagar,Bike,17.51,657.0,6642,1,Card,27.94049,85.590839,27.505281,85.530574,Cloudy,Medium
937595,2025-11-27,Kathmandu,Taxi,6.03,1162.04,2824,4,Digital,27.797608,85.699144,27.645433,85.370114,Rainy,High
937596,2025-05-06,Pokhara,Car,23.11,143.7,1092,3,Cash,27.738165,85.305347,27.529088,85.66301,Sunny,Low
937597,2025-03-10,Lalitpur,Bike,20.74,1278.59,9976,4,Card,27.640599,85.417875,27.623438,85.33424,Cloudy,Medium
937598,2025-09-12,Bhaktapur,Taxi,10.53,583.07,8224,1,Digital,27.883242,85.205357,27.64794,85.629069,Rainy,High
937599,2025-03-04,Biratnagar,Car,19.32,1011.79,4639,4,Cash,27.706457,85.480142,27.918704,85.442146,Sunny,Low
937600,2025-01-14,Kathmandu,Bike,17.37,1166.65,273,1,Card,27.816847,85.325553,27.538044,85.330567,Cloudy,Medium
937601,2025-08-01,Pokhara,Taxi,21.0,542.55,4259,2,Digital,27.789815,85.60286,27.581474,85.65519,Rainy,High
937602,2025-09-01,Lalitpur,Car,5.09,891.85,3262,4,Cash,27.95471,85.673936,27.848654,85.671899,Sunny,Low
937603,2025-01-21,Bhaktapur,Bike,1.93,1097.88,1273,3,Card,27.704021,85.496092,27.55724,85.32565,Cloudy,Medium
937604,2025-02-20,Biratnagar,Taxi,15.23,450.3,546,2,Digital,27.974387,85.304109,27.821519,85.572963,Rainy,High
937605,2025-01-06,Kathmandu,Car,8.0,1288.8,1168,1,Cash,27.946117,85.218202,27.656299,85.630441,Sunny,Low
937606,2025-09-14,Pokhara,Bike,29.9,1067.87,4113,4,Card,27.752481,85.629187,27.725196,85.506082,Cloudy,Medium
937607,2025-08-21,Lalitpur,Taxi,16.33,551.1,7322,2,Digital,27.703813,85.664627,27.783271,85.308559,Rainy,High
937608,2025-09-05,Bhaktapur,Car,24.75,215.4,2319,4,Cash,27.848932,85.403836,27.705934,85.210741,Sunny,Low
937609,2025-01-05,Biratnagar,Bike,9.05,1222.31,6719,3,Card,27.914431,85.636559,27.978798,85.656484,Cloudy,Medium
937610,2025-02-27,Kathmandu,Taxi,19.81,1405.3,2620,3,Digital,27.640551,85.524366,27.546469,85.339698,Rainy,High
937611,2025-11-12,Pokhara,Car,20.39,1409.06,7230,2,Cash,27.859233,85.565913,27.808906,85.294642,Sunny,Low
937612,2025-05-25,Lalitpur,Bike,14.15,1321.1,7212,3,Card,27.694253,85.681621,27.510855,85.235549,Cloudy,Medium
937613,2025-11-23,Bhaktapur,Taxi,19.81,1431.95,8720,1,Digital,27.697821,85.580338,27.616955,85.558262,Rainy,High
937614,2025-11-17,Biratnagar,Car,30.54,304.52,7845,2,Cash,27.891399,85.651443,27.543676,85.331746,Sunny,Low
937615,2025-06-09,Kathmandu,Bike,3.47,285.25,2445,4,Card,27.745869,85.634268,27.999798,85.617323,Cloudy,Medium
937616,2025-10-04,Pokhara,Taxi,18.55,1056.96,9251,2,Digital,27.514545,85.579879,27.917588,85.549786,Rainy,High
937617,2025-08-08,Lalitpur,Car,5.24,129.46,4553,3,Cash,27.558498,85.481364,27.520427,85.485494,Sunny,Low
937618,2025-08-18,Bhaktapur,Bike,13.98,1283.85,2609,4,Card,27.951583,85.68353,27.800561,85.660028,Cloudy,Medium
937619,2025-12-18,Biratnagar,Taxi,2.28,1429.44,7559,2,Digital,27.562459,85.591361,27.824779,85.593585,Rainy,High
937620,2025-09-21,Kathmandu,Car,26.09,611.07,748,2,Cash,27.923634,85.39056,27.662658,85.541373,Sunny,Low
937621,2025-10-27,Pokhara,Bike,21.67,512.45,3606,1,Card,27.868898,85.464542,27.988194,85.411455,Cloudy,Medium
937622,2025-08-29,Lalitpur,Taxi,8.05,1054.24,1750,1,Digital,27.899359,85.585066,27.513419,85.309578,Rainy,High
937623,2025-08-18,Bhaktapur,Car,4.01,867.93,6630,1,Cash,27.802018,85.470022,27.556894,85.565483,Sunny,Low
937624,2025-03-29,Biratnagar,Bike,30.39,236.65,2750,4,Card,27.881494,85.363974,27.804277,85.528667,Cloudy,Medium
937625,2025-10-18,Kathmandu,Taxi,12.83,469.94,3562,1,Digital,27.958682,85.324759,27.947279,85.246112,Rainy,High
937626,2025-03-16,Pokhara,Car,2.89,897.31,3220,3,Cash,27.711202,85.224009,27.758857,85.481694,Sunny,Low
937627,2025-08-11,Lalitpur,Bike,5.26,101.17,9382,1,Card,27.964007,85.557224,27.986607,85.341343,Cloudy,Medium
937628,2025-01-15,Bhaktapur,Taxi,28.07,254.37,2635,1,Digital,27.909396,85.530299,27.857842,85.614015,Rainy,High
937629,2025-06-26,Biratnagar,Car,11.26,482.56,7432,1,Cash,27.655057,85.309599,27.882572,85.53772,Sunny,Low
937630,2025-09-05,Kathmandu,Bike,12.27,999.06,1755,2,Card,27.790521,85.357422,27.631801,85.670922,Cloudy,Medium
937631,2025-04-16,Pokhara,Taxi,14.99,1158.26,2658,2,Digital,27.810847,85.539719,27.791872,85.274709,Rainy,High
937632,2025-06-07,Lalitpur,Car,7.38,478.66,462,1,Cash,27.573252,85.408507,27.913777,85.243325,Sunny,Low
937633,2025-08-15,Bhaktapur,Bike,9.83,718.48,7709,4,Card,27.841348,85.352943,27.782364,85.605687,Cloudy,Medium
937634,2025-04-23,Biratnagar,Taxi,18.03,1118.26,2491,2,Digital,27.582499,85.340086,27.698,85.443386,Rainy,High
937635,2025-01-07,Kathmandu,Car,18.67,526.73,448,2,Cash,27.625395,85.690829,27.629741,85.369804,Sunny,Low
937636,2025-07-14,Pokhara,Bike,21.91,1239.28,4448,4,Card,27.52172,85.376989,27.626334,85.659222,Cloudy,Medium
937637,2025-03-23,Lalitpur,Taxi,2.97,1333.21,5044,4,Digital,27.959213,85.205837,27.646813,85.541214,Rainy,High
937638,2025-09-16,Bhaktapur,Car,20.51,671.76,2740,4,Cash,27.977811,85.628982,27.542705,85.391527,Sunny,Low
937639,2025-08-31,Biratnagar,Bike,7.59,1253.33,9530,1,Card,27.610748,85.674002,27.845953,85.45437,Cloudy,Medium
937640,2025-05-24,Kathmandu,Taxi,23.43,1136.87,8506,4,Digital,27.706808,85.651101,27.580913,85.393699,Rainy,High
937641,2025-10-28,Pokhara,Car,6.53,648.41,2681,3,Cash,27.773721,85.470556,27.636466,85.469107,Sunny,Low
937642,2025-02-16,Lalitpur,Bike,10.81,687.3,1171,1,Card,27.551372,85.38612,27.724357,85.35537,Cloudy,Medium
937643,2025-10-22,Bhaktapur,Taxi,9.07,517.59,5013,4,Digital,27.522859,85.324575,27.987047,85.604675,Rainy,High
937644,2025-06-12,Biratnagar,Car,22.68,292.93,2436,2,Cash,27.738693,85.600332,27.5554,85.235763,Sunny,Low
937645,2025-10-05,Kathmandu,Bike,24.18,837.98,9008,3,Card,27.930109,85.541031,27.965192,85.299359,Cloudy,Medium
937646,2025-05-24,Pokhara,Taxi,4.03,1277.31,7943,2,Digital,27.934272,85.658181,27.914369,85.506072,Rainy,High
937647,2025-02-06,Lalitpur,Car,7.07,592.46,4297,2,Cash,27.859262,85.645724,27.76179,85.212827,Sunny,Low
937648,2025-12-11,Bhaktapur,Bike,26.45,839.4,8090,4,Card,27.849499,85.334916,27.89988,85.626402,Cloudy,Medium
937649,2025-09-27,Biratnagar,Taxi,7.5,893.02,7282,4,Digital,27.902338,85.222721,27.974117,85.308169,Rainy,High
937650,2025-12-26,Kathmandu,Car,21.05,1226.69,970,3,Cash,27.52395,85.454117,27.567884,85.576571,Sunny,Low
937651,2025-07-22,Pokhara,Bike,7.84,713.06,1767,2,Card,27.627218,85.683106,27.882351,85.218383,Cloudy,Medium
937652,2025-11-08,Lalitpur,Taxi,24.43,1173.78,8091,4,Digital,27.675163,85.221428,27.973961,85.26036,Rainy,High
937653,2025-05-10,Bhaktapur,Car,4.26,869.26,7089,3,Cash,27.823392,85.622151,27.781719,85.26728,Sunny,Low
937654,2025-06-22,Biratnagar,Bike,26.53,1403.82,2345,4,Card,27.769844,85.312668,27.501483,85.310465,Cloudy,Medium
937655,2025-05-09,Kathmandu,Taxi,9.77,1313.85,5168,2,Digital,27.836198,85.254823,27.533355,85.364024,Rainy,High
937656,2025-08-07,Pokhara,Car,12.34,235.67,8017,3,Cash,27.516137,85.666939,27.507067,85.630015,Sunny,Low
937657,2025-09-08,Lalitpur,Bike,10.46,950.03,4203,1,Card,27.767276,85.247855,27.600319,85.53235,Cloudy,Medium
937658,2025-08-03,Bhaktapur,Taxi,19.47,350.07,8771,3,Digital,27.884011,85.358724,27.712036,85.552486,Rainy,High
937659,2025-01-22,Biratnagar,Car,6.58,661.41,7152,3,Cash,27.975243,85.487149,27.976319,85.433798,Sunny,Low
937660,2025-03-04,Kathmandu,Bike,22.91,196.0,8923,1,Card,27.831988,85.354544,27.51033,85.461894,Cloudy,Medium
937661,2025-03-02,Pokhara,Taxi,4.82,1341.01,5667,4,Digital,27.754068,85.597881,27.618714,85.386781,Rainy,High
937662,2025-12-16,Lalitpur,Car,25.69,1114.87,3097,2,Cash,27.907493,85.686623,27.909113,85.567164,Sunny,Low
937663,2025-04-12,Bhaktapur,Bike,15.07,807.64,9598,1,Card,27.530694,85.227349,27.692276,85.252299,Cloudy,Medium
937664,2025-07-04,Biratnagar,Taxi,14.16,1230.14,1552,2,Digital,27.653564,85.690321,27.832209,85.604015,Rainy,High
937665,2025-12-02,Kathmandu,Car,3.76,1568.19,9189,2,Cash,27.871935,85.657853,27.905367,85.430513,Sunny,Low
937666,2025-07-03,Pokhara,Bike,29.56,594.21,8770,2,Card,27.948344,85.601562,27.954767,85.434913,Cloudy,Medium
937667,2025-09-24,Lalitpur,Taxi,21.19,484.4,6979,2,Digital,27.567768,85.658662,27.901981,85.316134,Rainy,High
937668,2025-11-27,Bhaktapur,Car,24.61,1098.06,8166,4,Cash,27.642707,85.69453,27.890368,85.204268,Sunny,Low
937669,2025-01-03,Biratnagar,Bike,11.52,1268.55,2704,3,Card,27.795932,85.277033,27.803247,85.599935,Cloudy,Medium
937670,2025-08-04,Kathmandu,Taxi,23.51,1569.53,5941,1,Digital,27.831025,85.341991,27.653852,85.38725,Rainy,High
937671,2025-07-27,Pokhara,Car,18.5,1484.55,2536,1,Cash,27.925119,85.228896,27.620339,85.516485,Sunny,Low
937672,2025-05-23,Lalitpur,Bike,13.87,1406.52,860,2,Card,27.660957,85.200178,27.529692,85.424352,Cloudy,Medium
937673,2025-10-04,Bhaktapur,Taxi,11.25,1350.15,3507,3,Digital,27.755474,85.612134,27.542949,85.660514,Rainy,High
937674,2025-08-26,Biratnagar,Car,16.14,1169.32,8637,4,Cash,27.975364,85.602858,27.566364,85.303693,Sunny,Low
937675,2025-06-05,Kathmandu,Bike,5.88,1483.16,4655,4,Card,27.885938,85.396231,27.604754,85.538982,Cloudy,Medium
937676,2025-01-31,Pokhara,Taxi,26.44,868.05,4284,4,Digital,27.650224,85.630161,27.934012,85.524814,Rainy,High
937677,2025-05-15,Lalitpur,Car,4.51,293.98,1974,2,Cash,27.714907,85.207415,27.601922,85.512531,Sunny,Low
937678,2025-08-22,Bhaktapur,Bike,5.96,445.31,4273,4,Card,27.851638,85.45459,27.87143,85.41658,Cloudy,Medium
937679,2025-03-08,Biratnagar,Taxi,4.21,1411.76,3393,3,Digital,27.852427,85.262142,27.678937,85.529936,Rainy,High
937680,2025-03-22,Kathmandu,Car,18.05,1450.64,379,4,Cash,27.912354,85.530264,27.7949,85.205394,Sunny,Low
937681,2025-09-11,Pokhara,Bike,6.42,809.7,7058,1,Card,27.816987,85.442092,27.620168,85.447768,Cloudy,Medium
937682,2025-10-16,Lalitpur,Taxi,23.34,1445.02,9239,2,Digital,27.844021,85.494778,27.763407,85.593667,Rainy,High
937683,2025-11-11,Bhaktapur,Car,14.65,460.87,8915,2,Cash,27.718021,85.217221,27.985233,85.576091,Sunny,Low
937684,2025-10-17,Biratnagar,Bike,21.44,1119.72,8118,4,Card,27.737135,85.505972,27.895926,85.452977,Cloudy,Medium
937685,2025-05-13,Kathmandu,Taxi,6.72,461.39,4638,1,Digital,27.564205,85.413005,27.577536,85.521105,Rainy,High
937686,2025-10-20,Pokhara,Car,5.97,613.84,1343,3,Cash,27.768145,85.401914,27.996147,85.212116,Sunny,Low
937687,2025-02-16,Lalitpur,Bike,24.05,633.84,8328,3,Card,27.54572,85.645085,27.808621,85.389642,Cloudy,Medium
937688,2025-06-23,Bhaktapur,Taxi,17.21,181.5,519,2,Digital,27.943113,85.620293,27.901993,85.505465,Rainy,High
937689,2025-09-27,Biratnagar,Car,26.02,1229.93,2757,1,Cash,27.927811,85.688318,27.734816,85.380769,Sunny,Low
937690,2025-03-24,Kathmandu,Bike,15.36,392.49,562,4,Card,27.585047,85.4573,27.541471,85.279975,Cloudy,Medium
937691,2025-06-26,Pokhara,Taxi,3.85,285.55,2820,4,Digital,27.809109,85.651851,27.879511,85.367331,Rainy,High
937692,2025-06-29,Lalitpur,Car,30.45,462.36,920,3,Cash,27.890424,85.661148,27.800775,85.247468,Sunny,Low
937693,2025-05-22,Bhaktapur,Bike,25.03,999.61,1975,1,Card,27.720699,85.231238,27.857499,85.536355,Cloudy,Medium
937694,2025-08-13,Biratnagar,Taxi,13.73,1536.91,1723,2,Digital,27.681014,85.243822,27.561868,85.646866,Rainy,High
937695,2025-11-04,Kathmandu,Car,26.36,508.68,3748,4,Cash,27.508245,85.407512,27.614214,85.570287,Sunny,Low
937696,2025-01-15,Pokhara,Bike,7.19,672.41,1950,2,Card,27.900702,85.276905,27.60307,85.39894,Cloudy,Medium
937697,2025-03-21,Lalitpur,Taxi,22.96,667.02,2232,4,Digital,27.814075,85.25727,27.507623,85.360034,Rainy,High
937698,2025-10-09,Bhaktapur,Car,28.31,636.18,5950,2,Cash,27.9971,85.508589,27.594985,85.337678,Sunny,Low
937699,2025-09-05,Biratnagar,Bike,13.02,184.3,7308,1,Card,27.831276,85.501182,27.514673,85.690955,Cloudy,Medium
937700,2025-05-27,Kathmandu,Taxi,2.18,1496.66,7082,3,Digital,27.714902,85.284088,27.856143,85.51006,Rainy,High
937701,2025-09-27,Pokhara,Car,30.93,248.81,6489,4,Cash,27.564095,85.553275,27.901952,85.399119,Sunny,Low
937702,2025-12-11,Lalitpur,Bike,22.72,1529.69,9871,4,Card,27.507922,85.400995,27.887748,85.242746,Cloudy,Medium
937703,2025-03-25,Bhaktapur,Taxi,8.86,493.94,5181,2,Digital,27.51627,85.533441,27.603729,85.606337,Rainy,High
937704,2025-01-08,Biratnagar,Car,9.4,1462.81,3837,1,Cash,27.903605,85.630831,27.602966,85.207086,Sunny,Low
937705,2025-06-10,Kathmandu,Bike,26.52,475.8,3347,2,Card,27.679136,85.24682,27.950535,85.537435,Cloudy,Medium
937706,2025-07-10,Pokhara,Taxi,23.99,1495.04,2538,1,Digital,27.570323,85.573912,27.798307,85.533143,Rainy,High
937707,2025-10-05,Lalitpur,Car,15.72,1092.26,8134,4,Cash,27.500183,85.630074,27.858584,85.566271,Sunny,Low
