trip_id,trip_date,city,vehicle_type,distance_km,fare,driver_id,passenger_count,payment_method,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,weather,traffic_level
562545,2025-09-10,Kathmandu,Car,6.61,209.73,4135,4,Cash,27.983134,85.460635,27.978743,85.323744,Sunny,Low
562546,2025-04-13,Pokhara,Bike,20.25,1330.54,4116,3,Card,27.624762,85.291513,27.70484,85.403576,Cloudy,Medium
562547,2025-01-19,Lalitpur,Taxi,28.86,635.14,8311,2,Digital,27.768003,85.404395,27.552997,85.484894,Rainy,High
562548,2025-08-12,Bhaktapur,Car,12.51,248.48,7282,2,Cash,27.901263,85.29729,27.68945,85.403077,Sunny,Low
562549,2025-07-12,Biratnagar,Bike,18.99,900.22,714,1,Card,27.620047,85.389719,27.908563,85.411987,Cloudy,Medium
562550,2025-07-21,Kathmandu,Taxi,17.64,287.92,4645,3,Digital,27.656694,85.49063,27.993082,85.404781,Rainy,High
562551,2025-01-24,Pokhara,Car,30.88,1313.63,6108,3,Cash,27.56092,85.585855,27.921395,85.458355,Sunny,Low
562552,2025-10-27,Lalitpur,Bike,20.74,233.22,5959,4,Card,27.811145,85.324793,27.988444,85.407572,Cloudy,Medium
562553,2025-11-11,Bhaktapur,Taxi,22.77,214.04,1855,4,Digital,27.971897,85.28846,27.609731,85.412912,Rainy,High
562554,2025-04-10,Biratnagar,Car,16.06,179.99,6334,3,Cash,27.716278,85.455355,27.874432,85.24449,Sunny,Low
562555,2025-11-29,Kathmandu,Bike,15.84,1129.68,4826,4,Card,27.951061,85.379722,27.89801,85.210475,Cloudy,Medium
562556,2025-11-19,Pokhara,Taxi,7.2,949.08,6824,3,Digital,27.852135,85.566622,27.65317,85.265893,Rainy,High
562557,2025-02-02,Lalitpur,Car,9.93,180.6,874,3,Cash,27.658842,85.378971,27.842139,85.363567,Sunny,Low
562558,2025-08-27,Bhaktapur,Bike,15.51,1488.4,907,4,Card,27.52997,85.507976,27.670311,85.679661,Cloudy,Medium
562559,2025-03-28,Biratnagar,Taxi,24.59,232.02,4010,4,Digital,27.834752,85.624248,27.963386,85.455396,Rainy,High
562560,2025-07-15,Kathmandu,Car,24.32,169.25,3131,4,Cash,27.92549,85.654513,27.551035,85.284634,Sunny,Low
562561,2025-02-14,Pokhara,Bike,7.73,596.51,1647,3,Card,27.85835,85.279486,27.95522,85.606325,Cloudy,Medium
562562,2025-07-30,Lalitpur,Taxi,19.77,1452.4,2462,2,Digital,27.800165,85.250598,27.747298,85.240309,Rainy,High
562563,2025-10-23,Bhaktapur,Car,18.44,893.38,2972,1,Cash,27.814455,85.534481,27.997742,85.222973,Sunny,Low
562564,2025-10-11,Biratnagar,Bike,8.94,811.33,5756,3,Card,27.790752,85.312034,27.654648,85.226689,Cloudy,Medium
562565,2025-09-21,Kathmandu,Taxi,1.49,1582.48,2843,1,Digital,27.937406,85.358281,27.565216,85.340276,Rainy,High
562566,2025-12-07,Pokhara,Car,4.14,631.22,4109,3,Cash,27.582686,85.408831,27.873336,85.374327,Sunny,Low
562567,2025-01-12,Lalitpur,Bike,29.4,887.05,9532,2,Card,27.633772,85.442689,27.812597,85.436944,Cloudy,Medium
562568,2025-12-02,Bhaktapur,Taxi,9.86,219.61,9062,3,Digital,27.686027,85.690282,27.865746,85.303815,Rainy,High
562569,2025-11-02,Biratnagar,Car,15.12,475.66,4242,3,Cash,27.721792,85.653459,27.662011,85.491634,Sunny,Low
562570,2025-03-14,Kathmandu,Bike,24.6,169.51,8223,2,Card,27.795673,85.612675,27.858282,85.314519,Cloudy,Medium
562571,2025-12-03,Pokhara,Taxi,25.94,1341.02,3897,2,Digital,27.652895,85.632498,27.507268,85.668459,Rainy,High
562572,2025-04-27,Lalitpur,Car,2.38,910.35,2669,3,Cash,27.757436,85.65863,27.695358,85.677216,Sunny,Low
562573,2025-06-26,Bhaktapur,Bike,9.41,713.76,585,3,Card,27.665169,85.293138,27.548881,85.396559,Cloudy,Medium
562574,2025-07-17,Biratnagar,Taxi,10.49,185.38,9339,3,Digital,27.730865,85.502898,27.793772,85.699192,Rainy,High
562575,2025-05-20,Kathmandu,Car,25.77,891.63,4335,4,Cash,27.903115,85.549048,27.98591,85.511674,Sunny,Low
562576,2025-04-08,Pokhara,Bike,8.75,1102.42,3030,3,Card,27.893465,85.697673,27.918376,85.271665,Cloudy,Medium
562577,2025-11-05,Lalitpur,Taxi,8.22,1569.92,5058,4,Digital,27.933487,85.416171,27.97218,85.695988,Rainy,High
562578,2025-04-28,Bhaktapur,Car,29.9,738.51,7439,4,Cash,27.995871,85.694645,27.8249,85.565733,Sunny,Low
562579,2025-04-27,Biratnagar,Bike,18.83,340.63,4422,1,Card,27.639984,85.262427,27.620816,85.340741,Cloudy,Medium
562580,2025-12-08,Kathmandu,Taxi,2.62,1331.51,2260,3,Digital,27.755711,85.356933,27.544584,85.605402,Rainy,High
562581,2025-01-22,Pokhara,Car,20.2,1060.7,9208,1,Cash,27.798838,85.46917,27.739288,85.510578,Sunny,Low
562582,2025-06-23,Lalitpur,Bike,7.38,1478.6,3951,3,Card,27.731368,85.691258,27.916027,85.48026,Cloudy,Medium
562583,2025-10-10,Bhaktapur,Taxi,19.9,1399.99,5420,4,Digital,27.849824,85.377158,27.662112,85.529627,Rainy,High
562584,2025-06-09,Biratnagar,Car,14.33,1305.64,1435,4,Cash,27.734378,85.679441,27.897478,85.362647,Sunny,Low
562585,2025-11-20,Kathmandu,Bike,4.69,1335.76,66,3,Card,27.695195,85.443719,27.547038,85.45961,Cloudy,Medium
562586,2025-08-31,Pokhara,Taxi,14.93,317.89,6567,3,Digital,27.939389,85.361462,27.926039,85.272617,Rainy,High
562587,2025-04-14,Lalitpur,Car,24.99,678.53,884,3,Cash,27.571249,85.696637,27.565488,85.307492,Sunny,Low
562588,2025-11-13,Bhaktapur,Bike,25.5,872.24,7532,1,Card,27.735833,85.416883,27.788186,85.645695,Cloudy,Medium
562589,2025-09-25,Biratnagar,Taxi,22.23,1450.38,569,1,Digital,27.981681,85.358583,27.807777,85.520512,Rainy,High
562590,2025-08-14,Kathmandu,Car,17.7,1260.94,1771,2,Cash,27.64192,85.356919,27.798342,85.471357,Sunny,Low
562591,2025-09-20,Pokhara,Bike,5.43,377.04,2214,1,Card,27.50129,85.615665,27.677734,85.227549,Cloudy,Medium
562592,2025-03-18,Lalitpur,Taxi,14.73,188.3,8190,2,Digital,27.589727,85.248131,27.979248,85.395787,Rainy,High
562593,2025-01-17,Bhaktapur,Car,9.19,1321.3,8273,1,Cash,27.754378,85.59109,27.56772,85.401628,Sunny,Low
562594,2025-06-08,Biratnagar,Bike,5.16,736.26,6518,1,Card,27.984202,85.578382,27.775158,85.385665,Cloudy,Medium
562595,2025-07-28,Kathmandu,Taxi,7.12,259.66,5743,1,Digital,27.546372,85.653116,27.583895,85.554012,Rainy,High
562596,2025-09-25,Pokhara,Car,10.86,1121.28,4410,1,Cash,27.786557,85.372153,27.868526,85.214568,Sunny,Low
562597,2025-05-29,Lalitpur,Bike,19.13,210.1,3518,1,Card,27.645402,85.293276,27.829038,85.592862,Cloudy,Medium
562598,2025-10-19,Bhaktapur,Taxi,3.89,1001.19,5321,1,Digital,27.911849,85.548928,27.658868,85.361025,Rainy,High
562599,2025-10-03,Biratnagar,Car,13.83,769.5,6676,2,Cash,27.744141,85.285468,27.805329,85.50393,Sunny,Low
562600,2025-09-17,Kathmandu,Bike,15.75,1253.39,990,3,Card,27.765786,85.218386,27.77279,85.555551,Cloudy,Medium
562601,2025-07-11,Pokhara,Taxi,14.5,1061.05,6,1,Digital,27.583306,85.491406,27.833351,85.347517,Rainy,High
562602,2025-09-04,Lalitpur,Car,24.46,335.99,5727,2,Cash,27.909171,85.533129,27.568124,85.46395,Sunny,Low
562603,2025-10-01,Bhaktapur,Bike,9.51,1300.96,9193,2,Card,27.59181,85.228348,27.515435,85.532628,Cloudy,Medium
562604,2025-05-22,Biratnagar,Taxi,26.36,1554.74,2176,2,Digital,27.721352,85.269012,27.737218,85.316767,Rainy,High
562605,2025-05-27,Kathmandu,Car,4.4,742.54,7707,3,Cash,27.786054,85.207093,27.616585,85.596268,Sunny,Low
562606,2025-03-04,Pokhara,Bike,28.67,632.8,7765,3,Card,27.731623,85.551447,27.981729,85.522622,Cloudy,Medium
562607,2025-01-01,Lalitpur,Taxi,24.14,1061.64,6608,1,Digital,27.508044,85.518619,27.755559,85.350366,Rainy,High
562608,2025-07-31,Bhaktapur,Car,7.36,631.74,108,4,Cash,27.989859,85.539136,27.895797,85.238467,Sunny,Low
562609,2025-05-26,Biratnagar,Bike,4.85,1552.66,5834,1,Card,27.911834,85.205577,27.634122,85.574104,Cloudy,Medium
562610,2025-09-18,Kathmandu,Taxi,7.92,1189.76,5436,3,Digital,27.998085,85.27809,27.813547,85.6351,Rainy,High
562611,2025-01-22,Pokhara,Car,17.55,234.65,4468,4,Cash,27.71504,85.631699,27.823174,85.636353,Sunny,Low
562612,2025-12-09,Lalitpur,Bike,16.35,725.24,9116,4,Card,27.704215,85.398028,27.719111,85.607032,Cloudy,Medium
562613,2025-05-22,Bhaktapur,Taxi,27.51,1157.78,2724,2,Digital,27.520041,85.647634,27.813512,85.643984,Rainy,High
562614,2025-11-28,Biratnagar,Car,8.89,620.21,2057,4,Cash,27.669147,85.639668,27.992414,85.268173,Sunny,Low
562615,2025-03-06,Kathmandu,Bike,29.2,838.4,9868,3,Card,27.92047,85.41906,27.541099,85.26175,Cloudy,Medium
562616,2025-03-23,Pokhara,Taxi,20.6,1427.62,4334,2,Digital,27.80226,85.578694,27.792576,85.518987,Rainy,High
562617,2025-11-07,Lalitpur,Car,22.43,1106.18,5023,4,Cash,27.587619,85.500208,27.570653,85.209819,Sunny,Low
562618,2025-01-12,Bhaktapur,Bike,8.66,1419.19,5881,1,Card,27.822944,85.514906,27.716307,85.594617,Cloudy,Medium
562619,2025-07-07,Biratnagar,Taxi,15.8,146.5,9289,4,Digital,27.952413,85.680862,27.521392,85.643148,Rainy,High
562620,2025-01-14,Kathmandu,Car,2.39,1152.26,6829,3,Cash,27.695117,85.561059,27.918234,85.370358,Sunny,Low
562621,2025-01-14,Pokhara,Bike,21.05,310.69,8129,3,Card,27.88061,85.610815,27.844538,85.337484,Cloudy,Medium
562622,2025-01-18,Lalitpur,Taxi,13.34,1530.0,1799,3,Digital,27.997943,85.529357,27.617534,85.518081,Rainy,High
562623,2025-10-09,Bhaktapur,Car,4.85,233.12,671,1,Cash,27.524506,85.514635,27.550232,85.455977,Sunny,Low
562624,2025-09-16,Biratnagar,Bike,5.44,454.72,5636,3,Card,27.680782,85.320391,27.989807,85.245551,Cloudy,Medium
562625,2025-09-09,Kathmandu,Taxi,2.91,558.41,6273,3,Digital,27.548441,85.597682,27.697229,85.323312,Rainy,High
562626,2025-03-14,Pokhara,Car,23.79,594.09,3205,2,Cash,27.873709,85.302329,27.531482,85.465769,Sunny,Low
562627,2025-03-07,Lalitpur,Bike,7.0,1145.96,123,3,Card,27.995268,85.505416,27.570997,85.20039,Cloudy,Medium
562628,2025-07-22,Bhaktapur,Taxi,6.9,536.74,7302,1,Digital,27.963512,85.21921,27.951159,85.251457,Rainy,High
562629,2025-08-08,Biratnagar,Car,8.17,565.95,6630,2,Cash,27.768574,85.441865,27.67093,85.327521,Sunny,Low
562630,2025-06-30,Kathmandu,Bike,19.44,191.14,6005,4,Card,27.827983,85.538364,27.687916,85.499687,Cloudy,Medium
562631,2025-01-17,Pokhara,Taxi,25.44,1488.23,5531,2,Digital,27.800538,85.344141,27.733222,85.552753,Rainy,High
562632,2025-02-25,Lalitpur,Car,3.05,456.71,9759,4,Cash,27.976393,85.415085,27.606281,85.326221,Sunny,Low
562633,2025-10-25,Bhaktapur,Bike,5.96,1171.25,169,1,Card,27.513935,85.510747,27.647218,85.40616,Cloudy,Medium
562634,2025-07-22,Biratnagar,Taxi,7.38,231.53,223,2,Digital,27.717071,85.35387,27.783783,85.539419,Rainy,High
562635,2025-01-19,Kathmandu,Car,21.49,530.64,1432,2,Cash,27.837085,85.209,27.794579,85.342243,Sunny,Low
562636,2025-09-10,Pokhara,Bike,17.52,835.55,6354,2,Card,27.527679,85.465989,27.848544,85.579761,Cloudy,Medium
562637,2025-03-09,Lalitpur,Taxi,25.89,1077.67,4605,4,Digital,27.738999,85.311846,27.532887,85.611072,Rainy,High
562638,2025-05-30,Bhaktapur,Car,23.1,460.95,9829,2,Cash,27.797664,85.554537,27.82519,85.390585,Sunny,Low
562639,2025-03-23,Biratnagar,Bike,17.17,1260.91,849,4,Card,27.871795,85.532156,27.609765,85.584445,Cloudy,Medium
562640,2025-02-09,Kathmandu,Taxi,26.03,1218.85,7589,1,Digital,27.545067,85.396493,27.87387,85.545622,Rainy,High
562641,2025-03-05,Pokhara,Car,30.77,1276.66,6123,3,Cash,27.653382,85.611151,27.592134,85.382803,Sunny,Low
562642,2025-10-23,Lalitpur,Bike,16.47,255.57,9388,3,Card,27.971512,85.264365,27.663573,85.395767,Cloudy,Medium
562643,2025-01-14,Bhaktapur,Taxi,25.34,1075.26,6780,3,Digital,27.521766,85.603904,27.634554,85.339195,Rainy,High
562644,2025-06-22,Biratnagar,Car,11.26,733.03,9442,1,Cash,27.771291,85.422756,27.86134,85.264309,Sunny,Low
562645,2025-11-26,Kathmandu,Bike,6.09,1241.32,1307,1,Card,27.895425,85.580566,27.886303,85.445992,Cloudy,Medium
562646,2025-10-08,Pokhara,Taxi,13.39,802.11,6947,2,Digital,27.63182,85.396361,27.550571,85.592436,Rainy,High
562647,2025-11-28,Lalitpur,Car,15.43,1316.29,9174,3,Cash,27.623258,85.249666,27.601117,85.364155,Sunny,Low
562648,2025-06-21,Bhaktapur,Bike,30.52,251.41,1857,1,Card,27.601056,85.671436,27.924249,85.446465,Cloudy,Medium
562649,2025-05-31,Biratnagar,Taxi,11.61,1118.81,5359,3,Digital,27.757899,85.568902,27.60838,85.464339,Rainy,High
562650,2025-06-14,Kathmandu,Car,7.96,1131.23,8863,2,Cash,27.82675,85.692342,27.834241,85.575563,Sunny,Low
562651,2025-07-25,Pokhara,Bike,15.37,1294.54,2618,1,Card,27.728165,85.476812,27.613963,85.404354,Cloudy,Medium
562652,2025-03-16,Lalitpur,Taxi,13.27,1364.01,5704,4,Digital,27.984549,85.627049,27.890457,85.557925,Rainy,High
562653,2025-10-31,Bhaktapur,Car,30.68,301.08,2019,2,Cash,27.849334,85.377847,27.554407,85.45642,Sunny,Low
562654,2025-06-11,Biratnagar,Bike,25.27,1049.3,241,4,Card,27.889232,85.436289,27.925503,85.634605,Cloudy,Medium
562655,2025-07-24,Kathmandu,Taxi,23.91,605.4,1534,4,Digital,27.713173,85.37645,27.646152,85.604617,Rainy,High
562656,2025-07-04,Pokhara,Car,11.08,1575.98,4326,4,Cash,27.976558,85.499865,27.689036,85.245225,Sunny,Low
562657,2025-02-24,Lalitpur,Bike,28.57,1225.47,2864,4,Card,27.829544,85.543627,27.657597,85.483343,Cloudy,Medium
562658,2025-04-27,Bhaktapur,Taxi,11.18,209.75,7129,3,Digital,27.828932,85.493884,27.807825,85.283358,Rainy,High
562659,2025-10-06,Biratnagar,Car,18.61,1386.71,7201,4,Cash,27.748254,85.229424,27.593045,85.387136,Sunny,Low
562660,2025-08-05,Kathmandu,Bike,28.08,444.18,2904,4,Card,27.557122,85.285195,27.865135,85.231999,Cloudy,Medium
562661,2025-07-11,Pokhara,Taxi,5.96,709.76,5112,1,Digital,27.58856,85.283438,27.563606,85.61367,Rainy,High
562662,2025-12-25,Lalitpur,Car,15.59,931.01,4660,4,Cash,27.604363,85.678368,27.911566,85.53829,Sunny,Low
562663,2025-07-06,Bhaktapur,Bike,16.73,411.29,1501,3,Card,27.613682,85.339375,27.734526,85.43588,Cloudy,Medium
562664,2025-03-28,Biratnagar,Taxi,14.93,281.78,8696,3,Digital,27.923845,85.453215,27.719406,85.576712,Rainy,High
562665,2025-04-14,Kathmandu,Car,13.81,432.29,277,4,Cash,27.707067,85.659395,27.546066,85.689398,Sunny,Low
562666,2025-02-16,Pokhara,Bike,26.61,681.71,2778,1,Card,27.716724,85.451542,27.975958,85.364738,Cloudy,Medium
562667,2025-08-16,Lalitpur,Taxi,12.22,294.4,5875,4,Digital,27.574544,85.565164,27.836459,85.328132,Rainy,High
562668,2025-08-02,Bhaktapur,Car,9.07,243.79,7059,1,Cash,27.638368,85.652083,27.893569,85.532686,Sunny,Low
562669,2025-06-14,Biratnagar,Bike,22.83,586.5,7214,3,Card,27.699749,85.203297,27.675386,85.589516,Cloudy,Medium
562670,2025-02-08,Kathmandu,Taxi,26.57,699.7,5859,3,Digital,27.693114,85.495863,27.875109,85.689844,Rainy,High
562671,2025-10-03,Pokhara,Car,28.94,1551.27,65,1,Cash,27.988193,85.483712,27.791749,85.661517,Sunny,Low
562672,2025-10-05,Lalitpur,Bike,28.06,992.74,2014,2,Card,27.535137,85.395711,27.714546,85.635508,Cloudy,Medium
562673,2025-07-21,Bhaktapur,Taxi,27.76,144.19,6924,1,Digital,27.843396,85.578764,27.670914,85.616717,Rainy,High
562674,2025-09-28,Biratnagar,Car,11.15,1038.31,5058,1,Cash,27.553716,85.526019,27.752311,85.556441,Sunny,Low
562675,2025-09-16,Kathmandu,Bike,19.79,1198.69,3708,3,Card,27.505496,85.412614,27.581409,85.661052,Cloudy,Medium
562676,2025-03-26,Pokhara,Taxi,6.96,848.53,2167,3,Digital,27.803367,85.241289,27.923927,85.456017,Rainy,High
562677,2025-07-22,Lalitpur,Car,17.16,807.08,9134,4,Cash,27.680414,85.384516,27.558529,85.264661,Sunny,Low
562678,2025-07-06,Bhaktapur,Bike,15.61,624.69,7327,4,Card,27.509784,85.519228,27.582673,85.315103,Cloudy,Medium
562679,2025-06-24,Biratnagar,Taxi,13.44,1475.8,2070,1,Digital,27.724695,85.2911,27.553522,85.637255,Rainy,High
562680,2025-10-31,Kathmandu,Car,13.28,1000.02,1100,2,Cash,27.533999,85.310782,27.78416,85.650212,Sunny,Low
562681,2025-07-29,Pokhara,Bike,18.51,557.05,5481,2,Card,27.739692,85.54681,27.590414,85.436568,Cloudy,Medium
562682,2025-08-11,Lalitpur,Taxi,10.57,1095.82,2561,2,Digital,27.581061,85.595507,27.872393,85.648341,Rainy,High
562683,2025-01-31,Bhaktapur,Car,21.48,568.7,2695,3,Cash,27.855284,85.630168,27.727544,85.320289,Sunny,Low
562684,2025-04-25,Biratnagar,Bike,3.63,1280.12,9681,1,Card,27.867376,85.596293,27.84066,85.539907,Cloudy,Medium
562685,2025-05-27,Kathmandu,Taxi,17.14,1166.94,4477,2,Digital,27.545697,85.380963,27.595341,85.320465,Rainy,High
562686,2025-08-26,Pokhara,Car,16.68,1192.28,9701,4,Cash,27.872729,85.601028,27.582771,85.37128,Sunny,Low
562687,2025-03-08,Lalitpur,Bike,9.37,1327.94,1309,2,Card,27.597318,85.263168,27.884176,85.377947,Cloudy,Medium
562688,2025-01-29,Bhaktapur,Taxi,4.2,131.48,1219,4,Digital,27.602601,85.437853,27.770125,85.227167,Rainy,High
562689,2025-02-09,Biratnagar,Car,22.43,446.14,2788,3,Cash,27.749478,85.569492,27.917024,85.576645,Sunny,Low
562690,2025-12-24,Kathmandu,Bike,10.09,1088.63,7640,1,Card,27.604673,85.313459,27.739402,85.297496,Cloudy,Medium
562691,2025-09-11,Pokhara,Taxi,20.32,864.08,995,1,Digital,27.666752,85.442359,27.547513,85.261849,Rainy,High
562692,2025-08-08,Lalitpur,Car,27.08,402.96,5600,4,Cash,27.693674,85.445526,27.990758,85.320788,Sunny,Low
562693,2025-02-27,Bhaktapur,Bike,3.81,725.59,4578,4,Card,27.620223,85.393382,27.900471,85.499869,Cloudy,Medium
562694,2025-11-25,Biratnagar,Taxi,1.25,1488.96,673,3,Digital,27.765132,85.508001,27.712188,85.678969,Rainy,High
562695,2025-03-21,Kathmandu,Car,19.19,456.86,181,4,Cash,27.646373,85.621668,27.922689,85.336226,Sunny,Low
562696,2025-10-30,Pokhara,Bike,4.88,548.14,1144,4,Card,27.849204,85.219793,27.603159,85.390802,Cloudy,Medium
562697,2025-05-19,Lalitpur,Taxi,21.32,305.67,8660,4,Digital,27.741543,85.309445,27.866001,85.389005,Rainy,High
562698,2025-02-03,Bhaktapur,Car,14.1,124.83,7804,1,Cash,27.958592,85.586093,27.955181,85.378726,Sunny,Low
562699,2025-09-07,Biratnagar,Bike,17.71,701.11,1636,2,Card,27.83741,85.538531,27.700359,85.228101,Cloudy,Medium
562700,2025-04-21,Kathmandu,Taxi,22.17,869.13,9831,4,Digital,27.600551,85.400645,27.519716,85.665555,Rainy,High
562701,2025-03-14,Pokhara,Car,25.89,1289.8,7971,4,Cash,27.72363,85.569081,27.998762,85.249604,Sunny,Low
562702,2025-04-30,Lalitpur,Bike,1.5,1382.98,2858,3,Card,27.738097,85.671564,27.862039,85.676565,Cloudy,Medium
562703,2025-07-26,Bhaktapur,Taxi,4.57,966.07,2438,4,Digital,27.967436,85.314817,27.63108,85.331315,Rainy,High
562704,2025-09-28,Biratnagar,Car,20.32,803.04,5646,3,Cash,27.558547,85.210499,27.639961,85.654271,Sunny,Low
562705,2025-08-15,Kathmandu,Bike,7.95,605.33,785,1,Card,27.509124,85.42004,27.925325,85.325266,Cloudy,Medium
562706,2025-08-16,Pokhara,Taxi,3.47,682.31,6209,3,Digital,27.617881,85.460442,27.883135,85.665013,Rainy,High
562707,2025-03-30,Lalitpur,Car,28.13,1424.55,6117,3,Cash,27.624835,85.580448,27.745301,85.530752,Sunny,Low
