trip_id,trip_date,city,vehicle_type,distance_km,fare,driver_id,passenger_count,payment_method,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,weather,traffic_level
625027,2025-11-15,Lalitpur,Bike,29.04,1359.88,4630,2,Card,27.634339,85.494844,27.801602,85.693243,Cloudy,Medium
625028,2025-05-12,Bhaktapur,Taxi,5.28,268.57,3013,4,Digital,27.612632,85.626215,27.677433,85.697885,Rainy,High
625029,2025-11-06,Biratnagar,Car,1.38,371.96,5495,4,Cash,27.58598,85.506365,27.792681,85.570193,Sunny,Low
625030,2025-01-26,Kathmandu,Bike,18.65,1581.59,8844,4,Card,27.821434,85.457189,27.592305,85.636958,Cloudy,Medium
625031,2025-05-20,Pokhara,Taxi,18.72,994.82,2312,4,Digital,27.756309,85.551707,27.525317,85.599952,Rainy,High
625032,2025-12-30,Lalitpur,Car,6.72,932.17,4244,2,Cash,27.613272,85.463017,27.90088,85.636468,Sunny,Low
625033,2025-06-26,Bhaktapur,Bike,29.62,1044.25,1412,3,Card,27.84925,85.249749,27.757186,85.480899,Cloudy,Medium
625034,2025-10-11,Biratnagar,Taxi,6.54,1110.78,9917,4,Digital,27.926689,85.213529,27.514754,85.305178,Rainy,High
625035,2025-08-05,Kathmandu,Car,4.4,1222.32,2804,1,Cash,27.787177,85.594404,27.669271,85.397617,Sunny,Low
625036,2025-03-20,Pokhara,Bike,14.59,110.59,3693,4,Card,27.929089,85.426459,27.71104,85.200588,Cloudy,Medium
625037,2025-12-22,Lalitpur,Taxi,13.01,270.72,5177,1,Digital,27.780801,85.308728,27.789441,85.219199,Rainy,High
625038,2025-09-20,Bhaktapur,Car,21.33,1339.24,7180,1,Cash,27.933818,85.508246,27.804261,85.588797,Sunny,Low
625039,2025-12-25,Biratnagar,Bike,25.68,259.87,13,1,Card,27.820156,85.623927,27.504874,85.688183,Cloudy,Medium
625040,2025-08-12,Kathmandu,Taxi,10.08,361.58,2701,4,Digital,27.819745,85.688039,27.522511,85.429647,Rainy,High
625041,2025-02-09,Pokhara,Car,11.91,855.9,774,1,Cash,27.672803,85.368705,27.702448,85.466494,Sunny,Low
625042,2025-09-02,Lalitpur,Bike,27.62,1298.01,2500,1,Card,27.701587,85.285957,27.921258,85.33249,Cloudy,Medium
625043,2025-08-10,Bhaktapur,Taxi,18.95,909.4,1864,1,Digital,27.689972,85.688374,27.611717,85.2516,Rainy,High
625044,2025-02-20,Biratnagar,Car,12.55,193.15,4979,1,Cash,27.907978,85.644995,27.953903,85.38829,Sunny,Low
625045,2025-03-10,Kathmandu,Bike,3.19,720.31,9838,4,Card,27.760635,85.678743,27.623744,85.578245,Cloudy,Medium
625046,2025-08-23,Pokhara,Taxi,25.61,717.47,6785,1,Digital,27.591513,85.40484,27.703576,85.473557,Rainy,High
625047,2025-12-05,Lalitpur,Car,11.7,1346.67,4756,3,Cash,27.704395,85.252997,27.784894,85.388154,Sunny,Low
625048,2025-05-21,Bhaktapur,Bike,3.97,1192.33,2576,4,Card,27.59729,85.38945,27.703077,85.553173,Cloudy,Medium
625049,2025-08-07,Biratnagar,Taxi,17.0,207.25,573,1,Digital,27.689719,85.608563,27.711987,85.579128,Rainy,High
625050,2025-07-22,Kathmandu,Car,4.76,796.83,6436,2,Cash,27.79063,85.693082,27.704781,85.457921,Sunny,Low
625051,2025-12-30,Pokhara,Bike,25.27,1016.29,6725,1,Card,27.885855,85.621395,27.758355,85.460583,Cloudy,Medium
625052,2025-08-29,Lalitpur,Taxi,3.66,993.97,9215,3,Digital,27.624793,85.688444,27.707572,85.416424,Rainy,High
625053,2025-09-22,Bhaktapur,Car,3.28,378.38,7523,4,Cash,27.58846,85.309731,27.712912,85.23617,Sunny,Low
625054,2025-07-03,Biratnagar,Bike,2.6,1050.17,6548,2,Card,27.755355,85.574432,27.54449,85.378257,Cloudy,Medium
625055,2025-06-30,Kathmandu,Taxi,21.59,823.96,9198,4,Digital,27.679722,85.59801,27.510475,85.347833,Rainy,High
625056,2025-03-17,Pokhara,Car,17.98,1123.66,5066,3,Cash,27.866622,85.35317,27.565893,85.65015,Sunny,Low
625057,2025-04-19,Lalitpur,Bike,2.61,231.18,7474,2,Card,27.678971,85.542139,27.663567,85.626537,Cloudy,Medium
625058,2025-06-26,Bhaktapur,Taxi,28.77,236.12,8965,1,Digital,27.807976,85.370311,27.979661,85.684407,Rainy,High
625059,2025-10-15,Biratnagar,Car,3.64,701.54,8039,3,Cash,27.924248,85.663386,27.755396,85.213714,Sunny,Low
625060,2025-10-11,Kathmandu,Bike,2.38,569.66,9543,4,Card,27.954513,85.251035,27.584634,85.473155,Cloudy,Medium
625061,2025-03-23,Pokhara,Taxi,10.93,347.11,5101,3,Digital,27.579486,85.65522,27.906325,85.431379,Rainy,High
625062,2025-08-17,Lalitpur,Car,28.05,469.37,3573,3,Cash,27.550598,85.447298,27.540309,85.482424,Sunny,Low
625063,2025-08-01,Bhaktapur,Bike,16.87,545.89,448,3,Card,27.834481,85.697742,27.522973,85.563793,Cloudy,Medium
625064,2025-04-07,Biratnagar,Taxi,15.23,963.44,6592,3,Digital,27.612034,85.354648,27.526689,85.238214,Rainy,High
625065,2025-01-06,Kathmandu,Car,30.65,526.55,1238,4,Cash,27.658281,85.265216,27.640276,85.405949,Sunny,Low
625066,2025-02-08,Pokhara,Bike,11.62,716.42,5682,1,Card,27.708831,85.573336,27.674327,85.343747,Cloudy,Medium
625067,2025-12-12,Lalitpur,Taxi,16.74,1529.86,3858,2,Digital,27.742689,85.512597,27.736944,85.619268,Rainy,High
625068,2025-04-18,Bhaktapur,Car,3.39,1459.38,7228,2,Cash,27.990282,85.565746,27.603815,85.422857,Sunny,Low
625069,2025-06-21,Biratnagar,Bike,8.51,736.34,6054,2,Card,27.953459,85.362011,27.791634,85.570169,Cloudy,Medium
625070,2025-10-15,Kathmandu,Taxi,2.39,1333.58,3180,3,Digital,27.912675,85.558282,27.614519,85.606816,Rainy,High
625071,2025-10-31,Pokhara,Car,25.82,684.66,2737,2,Cash,27.932498,85.207268,27.968459,85.208983,Sunny,Low
625072,2025-01-17,Lalitpur,Bike,17.21,500.45,6373,3,Card,27.95863,85.395358,27.977216,85.573667,Cloudy,Medium
625073,2025-04-13,Bhaktapur,Taxi,13.28,187.81,7367,2,Digital,27.593138,85.248881,27.696559,85.402413,Rainy,High
625074,2025-04-26,Biratnagar,Car,2.71,1500.92,7325,2,Cash,27.802898,85.493772,27.999192,85.64726,Sunny,Low
625075,2025-10-29,Kathmandu,Bike,16.83,750.38,8334,4,Card,27.849048,85.68591,27.811674,85.25105,Cloudy,Medium
625076,2025-04-05,Pokhara,Taxi,21.05,554.51,5357,4,Digital,27.997673,85.618376,27.571665,85.357216,Rainy,High
625077,2025-03-29,Lalitpur,Car,30.4,858.84,7907,4,Cash,27.716171,85.67218,27.995988,85.633829,Sunny,Low
625078,2025-12-18,Bhaktapur,Bike,13.77,1215.98,8840,4,Card,27.994645,85.5249,27.865733,85.396401,Cloudy,Medium
625079,2025-08-05,Biratnagar,Taxi,5.81,763.3,93,2,Digital,27.562427,85.320816,27.640741,85.56764,Rainy,High
625080,2025-01-20,Kathmandu,Car,25.63,439.11,6503,3,Cash,27.656933,85.244584,27.905402,85.370974,Sunny,Low
625081,2025-08-22,Pokhara,Bike,20.21,1481.34,516,3,Card,27.76917,85.439288,27.810578,85.624488,Cloudy,Medium
625082,2025-03-19,Lalitpur,Taxi,28.57,692.68,5819,2,Digital,27.991258,85.616027,27.78026,85.556794,Rainy,High
625083,2025-08-18,Bhaktapur,Car,27.0,913.02,7895,3,Cash,27.677158,85.362112,27.829627,85.659218,Sunny,Low
625084,2025-06-12,Biratnagar,Bike,25.11,315.29,9430,2,Card,27.979441,85.597478,27.662647,85.388565,Cloudy,Medium
625085,2025-02-14,Kathmandu,Taxi,25.72,109.99,7306,2,Digital,27.743719,85.247038,27.75961,85.313815,Rainy,High
625086,2025-06-19,Pokhara,Car,5.36,1085.12,5857,4,Cash,27.661462,85.626039,27.572617,85.241847,Sunny,Low
625087,2025-10-19,Lalitpur,Bike,12.57,232.67,5045,1,Card,27.996637,85.265488,27.607492,85.50048,Cloudy,Medium
625088,2025-10-26,Bhaktapur,Taxi,16.44,1229.83,1300,2,Digital,27.716883,85.488186,27.945695,85.309464,Rainy,High
625089,2025-09-16,Biratnagar,Car,28.01,185.36,1324,4,Cash,27.658583,85.507777,27.820512,85.590407,Sunny,Low
625090,2025-07-23,Kathmandu,Bike,24.22,365.68,3467,2,Card,27.656919,85.498342,27.771357,85.242151,Cloudy,Medium
625091,2025-02-23,Pokhara,Taxi,6.54,432.22,1741,1,Digital,27.915665,85.377734,27.527549,85.407062,Rainy,High
625092,2025-06-17,Lalitpur,Car,2.77,1328.56,4216,1,Cash,27.548131,85.679248,27.695787,85.59396,Sunny,Low
625093,2025-04-10,Bhaktapur,Bike,25.43,1340.98,1293,3,Card,27.89109,85.26772,27.701628,85.483842,Cloudy,Medium
625094,2025-02-20,Biratnagar,Taxi,13.73,1077.83,357,4,Digital,27.878382,85.475158,27.685665,85.532103,Rainy,High
625095,2025-03-16,Kathmandu,Car,4.19,961.49,1473,1,Cash,27.953116,85.283895,27.854012,85.341249,Sunny,Low
625096,2025-04-30,Pokhara,Bike,21.43,761.54,1983,3,Card,27.672153,85.568526,27.514568,85.254619,Cloudy,Medium
625097,2025-08-09,Lalitpur,Taxi,3.2,627.73,759,2,Digital,27.593276,85.529038,27.892862,85.698803,Rainy,High
625098,2025-02-05,Bhaktapur,Car,19.02,898.18,1381,4,Cash,27.848928,85.358868,27.661025,85.611227,Sunny,Low
625099,2025-06-06,Biratnagar,Bike,14.39,1101.42,4580,2,Card,27.585468,85.505329,27.80393,85.431964,Cloudy,Medium
625100,2025-06-29,Kathmandu,Taxi,24.07,248.56,6674,3,Digital,27.518386,85.47279,27.855551,85.213675,Rainy,High
625101,2025-06-14,Pokhara,Car,20.22,100.98,85,1,Cash,27.791406,85.533351,27.647517,85.41296,Sunny,Low
625102,2025-10-13,Lalitpur,Bike,5.72,959.2,4357,4,Card,27.833129,85.268124,27.76395,85.363106,Cloudy,Medium
625103,2025-04-14,Bhaktapur,Taxi,25.02,1479.09,3464,1,Digital,27.528348,85.215435,27.832628,85.263681,Rainy,High
625104,2025-11-05,Biratnagar,Car,30.09,426.45,4833,2,Cash,27.569012,85.437218,27.616767,85.227304,Sunny,Low
625105,2025-02-11,Kathmandu,Bike,13.85,1256.18,7192,3,Card,27.507093,85.316585,27.896268,85.258421,Cloudy,Medium
625106,2025-12-03,Pokhara,Taxi,11.66,1264.87,5876,2,Digital,27.851447,85.681729,27.822622,85.405671,Rainy,High
625107,2025-10-09,Lalitpur,Car,20.23,1091.28,2377,1,Cash,27.818619,85.455559,27.650366,85.566114,Sunny,Low
625108,2025-03-19,Bhaktapur,Bike,11.63,116.3,8226,4,Card,27.839136,85.595797,27.538467,85.31598,Cloudy,Medium
625109,2025-02-16,Biratnagar,Taxi,30.05,975.14,2351,4,Digital,27.505577,85.334122,27.874104,85.535961,Rainy,High
625110,2025-03-26,Kathmandu,Car,22.8,915.44,7077,4,Cash,27.57809,85.513547,27.9351,85.331024,Sunny,Low
625111,2025-07-21,Pokhara,Bike,3.69,770.3,9977,2,Card,27.931699,85.523174,27.936353,85.561532,Cloudy,Medium
625112,2025-07-06,Lalitpur,Taxi,13.5,1467.52,8487,2,Digital,27.698028,85.419111,27.907032,85.560638,Rainy,High
625113,2025-11-19,Bhaktapur,Car,22.16,508.67,2765,1,Cash,27.947634,85.513512,27.943984,85.636022,Sunny,Low
625114,2025-04-06,Biratnagar,Bike,11.4,408.67,9153,2,Card,27.939668,85.692414,27.568173,85.5923,Cloudy,Medium
625115,2025-12-10,Kathmandu,Taxi,15.77,1580.33,5819,4,Digital,27.71906,85.241099,27.56175,85.322277,Rainy,High
625116,2025-08-27,Pokhara,Car,27.55,750.17,3475,3,Cash,27.878694,85.492576,27.818987,85.662561,Sunny,Low
625117,2025-09-18,Lalitpur,Bike,21.12,853.59,9012,1,Card,27.800208,85.270653,27.509819,85.427667,Cloudy,Medium
625118,2025-04-04,Bhaktapur,Taxi,27.38,982.19,10,3,Digital,27.814906,85.416307,27.894617,85.330469,Rainy,High
625119,2025-06-30,Biratnagar,Car,1.93,1493.39,9019,4,Cash,27.980862,85.221392,27.943148,85.577958,Sunny,Low
625120,2025-01-17,Kathmandu,Bike,22.05,1124.5,5419,2,Card,27.861059,85.618234,27.670358,85.237408,Cloudy,Medium
625121,2025-09-02,Pokhara,Taxi,5.21,1319.5,6240,4,Digital,27.910815,85.544538,27.637484,85.380336,Rainy,High
625122,2025-05-31,Lalitpur,Car,29.6,369.97,6158,4,Cash,27.829357,85.317534,27.818081,85.287538,Sunny,Low
625123,2025-02-16,Bhaktapur,Bike,3.66,200.79,818,1,Card,27.814635,85.250232,27.755977,85.531531,Cloudy,Medium
625124,2025-02-24,Biratnagar,Taxi,8.09,945.46,5409,2,Digital,27.620391,85.689807,27.545551,85.337546,Rainy,High
625125,2025-01-24,Kathmandu,Car,10.17,1041.01,6474,1,Cash,27.897682,85.397229,27.623312,85.378102,Sunny,Low
625126,2025-10-05,Pokhara,Bike,10.88,580.81,2548,3,Card,27.602329,85.231482,27.765769,85.361019,Cloudy,Medium
625127,2025-03-15,Lalitpur,Taxi,21.92,118.49,5462,4,Digital,27.805416,85.270997,27.50039,85.669146,Rainy,High
625128,2025-03-13,Bhaktapur,Car,9.73,1195.36,303,4,Cash,27.51921,85.651159,27.551457,85.331793,Sunny,Low
625129,2025-03-29,Biratnagar,Bike,10.32,1094.62,4154,3,Card,27.741865,85.37093,27.627521,85.571649,Cloudy,Medium
625130,2025-08-13,Kathmandu,Taxi,2.82,1000.83,9544,3,Digital,27.838364,85.387916,27.799687,85.287754,Rainy,High
625131,2025-10-25,Pokhara,Car,28.76,929.7,3010,3,Cash,27.644141,85.433222,27.852753,85.332946,Sunny,Low
625132,2025-01-25,Lalitpur,Bike,8.13,1563.94,9928,4,Card,27.715085,85.306281,27.626221,85.223144,Cloudy,Medium
625133,2025-03-02,Bhaktapur,Taxi,22.42,125.39,2292,1,Digital,27.810747,85.347218,27.70616,85.585488,Rainy,High
625134,2025-03-19,Biratnagar,Car,3.63,133.47,3880,2,Cash,27.65387,85.483783,27.839419,85.324579,Sunny,Low
625135,2025-09-07,Kathmandu,Bike,9.61,314.89,4650,3,Card,27.509,85.494579,27.642243,85.222411,Cloudy,Medium
625136,2025-07-21,Pokhara,Taxi,15.71,1053.2,2793,1,Digital,27.765989,85.548544,27.879761,85.422417,Rainy,High
625137,2025-10-30,Lalitpur,Car,20.55,790.88,7687,2,Cash,27.611846,85.232887,27.911072,85.45221,Sunny,Low
625138,2025-09-26,Bhaktapur,Bike,8.22,1574.36,3285,3,Card,27.854537,85.52519,27.690585,85.337001,Cloudy,Medium
625139,2025-07-16,Biratnagar,Taxi,24.22,227.48,8950,3,Digital,27.832156,85.309765,27.884445,85.676534,Rainy,High
625140,2025-11-01,Kathmandu,Car,23.38,1238.36,1576,1,Cash,27.696493,85.57387,27.845622,85.62532,Sunny,Low
625141,2025-12-29,Pokhara,Bike,24.53,1018.47,6823,2,Card,27.911151,85.292134,27.682803,85.334069,Cloudy,Medium
625142,2025-07-08,Lalitpur,Taxi,4.11,1508.21,6754,4,Digital,27.564365,85.363573,27.695767,85.258561,Rainy,High
625143,2025-10-24,Bhaktapur,Car,20.51,1117.01,6368,1,Cash,27.903904,85.334554,27.639195,85.450694,Sunny,Low
625144,2025-05-05,Biratnagar,Bike,13.66,1516.31,2159,3,Card,27.722756,85.56134,27.564309,85.321839,Cloudy,Medium
625145,2025-03-03,Kathmandu,Taxi,23.83,296.09,2153,4,Digital,27.880566,85.586303,27.745992,85.650408,Rainy,High
625146,2025-05-31,Pokhara,Car,15.04,1142.1,3802,2,Cash,27.696361,85.250571,27.892436,85.597186,Sunny,Low
625147,2025-06-25,Lalitpur,Bike,25.33,1476.22,6413,1,Card,27.549666,85.301117,27.664155,85.414855,Cloudy,Medium
625148,2025-12-26,Bhaktapur,Taxi,4.03,378.63,2231,1,Digital,27.971436,85.624249,27.746465,85.604504,Rainy,High
625149,2025-05-10,Biratnagar,Car,21.38,903.93,6415,3,Cash,27.868902,85.30838,27.764339,85.564145,Sunny,Low
625150,2025-03-26,Kathmandu,Bike,21.62,1429.59,2891,3,Card,27.992342,85.534241,27.875563,85.248529,Cloudy,Medium
625151,2025-06-24,Pokhara,Taxi,24.89,492.82,1486,2,Digital,27.776812,85.313963,27.704354,85.288363,Rainy,High
625152,2025-05-30,Lalitpur,Car,26.28,955.61,9284,4,Cash,27.927049,85.590457,27.857925,85.604592,Sunny,Low
625153,2025-12-28,Bhaktapur,Bike,5.02,402.95,4153,3,Card,27.677847,85.254407,27.75642,85.554475,Cloudy,Medium
625154,2025-10-23,Biratnagar,Taxi,19.99,136.24,9186,4,Digital,27.736289,85.625503,27.934605,85.317299,Rainy,High
625155,2025-10-06,Kathmandu,Car,11.11,330.21,8184,2,Cash,27.67645,85.346152,27.904617,85.458448,Sunny,Low
625156,2025-05-03,Pokhara,Bike,30.52,749.01,8103,4,Card,27.799865,85.389036,27.545225,85.60085,Cloudy,Medium
625157,2025-12-02,Lalitpur,Taxi,23.51,529.69,9005,3,Digital,27.843627,85.357597,27.783343,85.410152,Rainy,High
625158,2025-05-04,Bhaktapur,Car,3.19,1169.37,7232,3,Cash,27.793884,85.507825,27.583358,85.638559,Sunny,Low
625159,2025-08-03,Biratnagar,Bike,26.73,1180.23,9837,2,Card,27.529424,85.293045,27.687136,85.557601,Cloudy,Medium
625160,2025-11-26,Kathmandu,Taxi,7.88,535.61,9794,1,Digital,27.585195,85.565135,27.531999,85.64616,Rainy,High
625161,2025-03-02,Pokhara,Car,13.2,866.94,914,1,Cash,27.583438,85.263606,27.91367,85.483357,Sunny,Low
625162,2025-06-27,Lalitpur,Bike,17.62,799.1,8160,1,Card,27.978368,85.611566,27.83829,85.354883,Cloudy,Medium
625163,2025-07-11,Bhaktapur,Taxi,7.23,325.15,6913,1,Digital,27.639375,85.434526,27.73588,85.679908,Rainy,High
625164,2025-06-19,Biratnagar,Car,4.64,1404.53,7432,4,Cash,27.753215,85.419406,27.876712,85.277624,Sunny,Low
625165,2025-06-05,Kathmandu,Bike,7.65,141.67,9489,2,Card,27.959395,85.246066,27.989398,85.659487,Cloudy,Medium
625166,2025-11-08,Pokhara,Taxi,12.63,516.72,1646,2,Digital,27.751542,85.675958,27.664738,85.638534,Rainy,High
625167,2025-05-17,Lalitpur,Car,4.89,981.26,8893,1,Cash,27.865164,85.536459,27.628132,85.548959,Sunny,Low
625168,2025-04-09,Bhaktapur,Bike,3.88,1158.86,2402,2,Card,27.952083,85.593569,27.832686,85.60833,Cloudy,Medium
625169,2025-09-23,Biratnagar,Taxi,10.73,1182.17,6656,2,Digital,27.503297,85.375386,27.889516,85.335226,Rainy,High
625170,2025-11-08,Kathmandu,Car,12.99,978.91,7308,2,Cash,27.795863,85.575109,27.989844,85.497061,Sunny,Low
625171,2025-12-06,Pokhara,Bike,30.03,109.85,2463,4,Card,27.783712,85.491749,27.961517,85.326825,Cloudy,Medium
625172,2025-11-26,Lalitpur,Taxi,18.85,402.15,3194,1,Digital,27.695711,85.414546,27.935508,85.243048,Rainy,High
625173,2025-11-22,Bhaktapur,Car,1.88,1138.72,946,3,Cash,27.878764,85.370914,27.916717,85.375397,Sunny,Low
625174,2025-05-04,Biratnagar,Bike,19.77,858.73,320,1,Card,27.826019,85.452311,27.856441,85.631886,Cloudy,Medium
625175,2025-08-17,Kathmandu,Taxi,22.97,656.23,7350,1,Digital,27.712614,85.281409,27.961052,85.432797,Rainy,High
625176,2025-03-14,Pokhara,Car,15.97,425.17,7127,3,Cash,27.541289,85.623927,27.756017,85.414208,Sunny,Low
625177,2025-07-16,Lalitpur,Bike,15.14,1470.23,9478,2,Card,27.684516,85.258529,27.564661,85.298702,Cloudy,Medium
625178,2025-06-27,Bhaktapur,Taxi,11.49,1199.08,9402,1,Digital,27.819228,85.282673,27.615103,85.413686,Rainy,High
625179,2025-06-01,Biratnagar,Car,28.52,410.57,1426,2,Cash,27.5911,85.253522,27.937255,85.369666,Sunny,Low
625180,2025-05-30,Kathmandu,Bike,19.0,265.03,4416,1,Card,27.610782,85.48416,27.950212,85.218965,Cloudy,Medium
625181,2025-08-02,Pokhara,Taxi,10.14,922.24,2515,2,Digital,27.84681,85.290414,27.736568,85.552904,Rainy,High
625182,2025-04-27,Lalitpur,Car,20.92,484.22,4771,1,Cash,27.895507,85.572393,27.948341,85.661957,Sunny,Low
625183,2025-09-07,Bhaktapur,Bike,10.37,504.29,7040,3,Card,27.930168,85.427544,27.620289,85.645759,Cloudy,Medium
625184,2025-02-02,Biratnagar,Taxi,24.6,1552.23,837,3,Digital,27.896293,85.54066,27.839907,85.605938,Rainy,High
625185,2025-07-16,Kathmandu,Car,22.34,771.65,4185,1,Cash,27.680963,85.295341,27.620465,85.431913,Sunny,Low
625186,2025-07-10,Pokhara,Bike,22.85,1555.2,8928,3,Card,27.901028,85.282771,27.67128,85.267184,Cloudy,Medium
625187,2025-04-12,Lalitpur,Taxi,25.56,296.46,3900,1,Digital,27.563168,85.584176,27.677947,85.616415,Rainy,High
625188,2025-02-08,Bhaktapur,Car,1.63,282.96,8598,1,Cash,27.737853,85.470125,27.527167,85.225981,Sunny,Low
625189,2025-09-18,Biratnagar,Bike,7.92,518.27,6712,2,Card,27.869492,85.617024,27.876645,85.337873,Cloudy,Medium
625190,2025-04-21,Kathmandu,Taxi,20.77,1246.01,1580,1,Digital,27.613459,85.439402,27.597496,85.228147,Rainy,High
625191,2025-08-24,Pokhara,Car,16.28,249.26,2098,2,Cash,27.742359,85.247513,27.561849,85.341026,Sunny,Low
625192,2025-11-14,Lalitpur,Bike,7.06,940.07,8044,2,Card,27.745526,85.690758,27.620788,85.246007,Cloudy,Medium
625193,2025-02-04,Bhaktapur,Taxi,13.51,786.77,9702,1,Digital,27.693382,85.600471,27.799869,85.298755,Rainy,High
625194,2025-01-04,Biratnagar,Car,28.78,201.01,6400,3,Cash,27.808001,85.412188,27.978969,85.286182,Sunny,Low
625195,2025-08-10,Kathmandu,Bike,8.14,127.2,9970,2,Card,27.921668,85.622689,27.636226,85.38743,Cloudy,Medium
625196,2025-02-17,Pokhara,Taxi,9.96,271.69,9684,3,Digital,27.519793,85.303159,27.690802,85.297532,Rainy,High
625197,2025-09-05,Lalitpur,Car,5.11,1399.12,9943,2,Cash,27.609445,85.566001,27.689005,85.311618,Sunny,Low
625198,2025-06-09,Bhaktapur,Bike,1.5,1270.63,1861,4,Card,27.886093,85.655181,27.678726,85.49751,Cloudy,Medium
625199,2025-07-23,Biratnagar,Taxi,13.02,345.43,4778,3,Digital,27.838531,85.400359,27.528101,85.565415,Rainy,High
625200,2025-09-15,Kathmandu,Car,16.38,1574.77,7814,1,Cash,27.700645,85.219716,27.965555,85.554132,Sunny,Low
625201,2025-10-30,Pokhara,Bike,24.8,1295.78,9573,2,Card,27.869081,85.698762,27.549604,85.524497,Cloudy,Medium
625202,2025-01-07,Lalitpur,Taxi,26.66,528.78,5476,2,Digital,27.971564,85.562039,27.976565,85.693573,Rainy,High
625203,2025-02-13,Bhaktapur,Car,18.32,465.81,9757,4,Cash,27.614817,85.33108,27.631315,85.459062,Sunny,Low
625204,2025-08-24,Biratnagar,Bike,15.06,946.99,5363,1,Card,27.510499,85.339961,27.954271,85.391862,Cloudy,Medium
625205,2025-03-26,Kathmandu,Taxi,11.11,217.76,1946,1,Digital,27.72004,85.625325,27.625266,85.367359,Rainy,High
625206,2025-01-31,Pokhara,Car,12.65,1031.42,5061,1,Cash,27.760442,85.583135,27.965013,85.326913,Sunny,Low
625207,2025-11-27,Lalitpur,Bike,27.49,1017.6,7014,1,Card,27.880448,85.445301,27.830752,85.606724,Cloudy,Medium
