trip_id,trip_date,city,vehicle_type,distance_km,fare,driver_id,passenger_count,payment_method,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,weather,traffic_level
187536,2025-04-13,Pokhara,Car,2.54,497.24,2724,1,Cash,27.701998,85.485487,27.607973,85.426448,Sunny,Low
187537,2025-01-24,Lalitpur,Bike,5.82,1413.31,7618,2,Card,27.558125,85.501936,27.98748,85.400116,Cloudy,Medium
187538,2025-07-26,Bhaktapur,Taxi,6.83,830.22,4080,2,Digital,27.940998,85.656751,27.85979,85.538857,Rainy,High
187539,2025-03-15,Biratnagar,Car,13.54,1168.73,864,1,Cash,27.932425,85.65762,27.990539,85.611275,Sunny,Low
187540,2025-11-13,Kathmandu,Bike,1.85,1244.5,1388,2,Card,27.998935,85.480098,27.805795,85.351305,Cloudy,Medium
187541,2025-03-16,Pokhara,Taxi,19.73,1129.21,2790,3,Digital,27.764318,85.451526,27.554769,85.381789,Rainy,High
187542,2025-01-23,Lalitpur,Car,22.65,775.24,836,1,Cash,27.817108,85.2194,27.834371,85.643605,Sunny,Low
187543,2025-02-24,Bhaktapur,Bike,17.94,1395.78,9943,4,Card,27.968396,85.279948,27.803254,85.499113,Cloudy,Medium
187544,2025-09-04,Biratnagar,Taxi,30.48,814.14,1219,2,Digital,27.520851,85.242488,27.568965,85.392453,Rainy,High
187545,2025-12-15,Kathmandu,Car,19.74,611.64,9458,2,Cash,27.680643,85.546401,27.593538,85.236576,Sunny,Low
187546,2025-08-21,Pokhara,Bike,12.41,525.77,9958,3,Card,27.804948,85.341017,27.820804,85.61018,Cloudy,Medium
187547,2025-11-04,Lalitpur,Taxi,6.41,714.92,1591,2,Digital,27.51758,85.225337,27.964329,85.378379,Rainy,High
187548,2025-04-13,Bhaktapur,Car,2.46,1000.49,5874,1,Cash,27.944174,85.505526,27.691815,85.249495,Sunny,Low
187549,2025-08-09,Biratnagar,Bike,26.06,408.34,9846,1,Card,27.554019,85.463325,27.799866,85.466741,Cloudy,Medium
187550,2025-10-11,Kathmandu,Taxi,10.16,645.36,6954,1,Digital,27.733331,85.475725,27.777253,85.262639,Rainy,High
187551,2025-02-20,Pokhara,Car,1.16,1452.06,1866,4,Cash,27.591103,85.232499,27.99794,85.604542,Sunny,Low
187552,2025-07-03,Lalitpur,Bike,15.69,1487.23,1634,3,Card,27.920197,85.610186,27.829069,85.244405,Cloudy,Medium
187553,2025-03-28,Bhaktapur,Taxi,22.82,699.57,4729,4,Digital,27.939696,85.630482,27.862776,85.238013,Rainy,High
187554,2025-03-15,Biratnagar,Car,5.87,1088.47,7806,2,Cash,27.895274,85.33642,27.751048,85.226664,Sunny,Low
187555,2025-09-13,Kathmandu,Bike,29.0,1500.1,4292,4,Card,27.742684,85.655019,27.747297,85.543227,Cloudy,Medium
187556,2025-03-10,Pokhara,Taxi,28.45,775.85,102,3,Digital,27.669949,85.642327,27.603293,85.483026,Rainy,High
187557,2025-04-06,Lalitpur,Car,4.2,353.16,7872,2,Cash,27.724633,85.24485,27.648867,85.226868,Sunny,Low
187558,2025-11-19,Bhaktapur,Bike,6.28,357.95,674,2,Card,27.81984,85.526231,27.74189,85.662799,Cloudy,Medium
187559,2025-05-14,Biratnagar,Taxi,29.07,991.37,3678,1,Digital,27.529042,85.318931,27.893157,85.244005,Rainy,High
187560,2025-12-20,Kathmandu,Car,11.69,849.84,2306,4,Cash,27.809197,85.467639,27.888741,85.223083,Sunny,Low
187561,2025-09-10,Pokhara,Bike,8.55,764.05,665,1,Card,27.983383,85.260767,27.612195,85.365504,Cloudy,Medium
187562,2025-05-25,Lalitpur,Taxi,23.16,1518.25,6783,1,Digital,27.669961,85.488598,27.812772,85.6508,Rainy,High
187563,2025-12-29,Bhaktapur,Car,12.19,741.61,738,4,Cash,27.69267,85.604601,27.790711,85.464461,Sunny,Low
187564,2025-06-28,Biratnagar,Bike,6.39,198.66,8078,3,Card,27.718109,85.588348,27.632317,85.437109,Cloudy,Medium
187565,2025-05-29,Kathmandu,Taxi,29.34,1067.43,3137,3,Digital,27.619551,85.560425,27.508144,85.694161,Rainy,High
187566,2025-06-04,Pokhara,Car,29.0,1428.49,5100,1,Cash,27.634717,85.665899,27.552416,85.377074,Sunny,Low
187567,2025-04-21,Lalitpur,Bike,24.92,1063.53,793,2,Card,27.828552,85.216023,27.973341,85.462351,Cloudy,Medium
187568,2025-02-11,Bhaktapur,Taxi,13.01,961.6,8092,1,Digital,27.71223,85.66018,27.647748,85.239868,Rainy,High
187569,2025-10-05,Biratnagar,Car,19.15,710.57,9962,4,Cash,27.566145,85.618049,27.735256,85.325219,Sunny,Low
187570,2025-03-06,Kathmandu,Bike,30.08,957.84,8941,1,Card,27.728256,85.299425,27.893274,85.223172,Cloudy,Medium
187571,2025-07-17,Pokhara,Taxi,19.86,167.53,467,3,Digital,27.737812,85.660371,27.91572,85.613674,Rainy,High
187572,2025-11-12,Lalitpur,Car,11.73,297.11,9347,3,Cash,27.990719,85.360233,27.523015,85.470118,Sunny,Low
187573,2025-09-29,Bhaktapur,Bike,3.46,791.11,4048,2,Card,27.549729,85.442004,27.640154,85.404587,Cloudy,Medium
187574,2025-11-17,Biratnagar,Taxi,1.11,1523.67,7630,2,Digital,27.65292,85.47057,27.658169,85.228459,Rainy,High
187575,2025-07-12,Kathmandu,Car,25.98,931.15,9635,2,Cash,27.731403,85.391098,27.912896,85.463876,Sunny,Low
187576,2025-05-01,Pokhara,Bike,25.17,148.59,8930,1,Card,27.587069,85.333522,27.62911,85.534141,Cloudy,Medium
187577,2025-10-04,Lalitpur,Taxi,7.48,280.13,2803,2,Digital,27.564172,85.622366,27.620285,85.689975,Rainy,High
187578,2025-07-14,Bhaktapur,Car,9.22,1310.72,1169,2,Cash,27.656898,85.36069,27.981601,85.412838,Sunny,Low
187579,2025-02-03,Biratnagar,Bike,11.09,609.41,6226,1,Card,27.557764,85.360141,27.797198,85.280211,Cloudy,Medium
187580,2025-01-07,Kathmandu,Taxi,14.36,1365.85,7167,3,Digital,27.786962,85.667635,27.52707,85.610504,Rainy,High
187581,2025-09-28,Pokhara,Car,9.87,875.51,5495,4,Cash,27.776926,85.229925,27.819968,85.520234,Sunny,Low
187582,2025-05-10,Lalitpur,Bike,4.42,289.58,4310,2,Card,27.697162,85.437076,27.606279,85.659535,Cloudy,Medium
187583,2025-05-15,Bhaktapur,Taxi,13.25,878.87,6308,4,Digital,27.771613,85.586499,27.814968,85.633331,Rainy,High
187584,2025-01-31,Biratnagar,Car,4.79,1304.15,8719,4,Cash,27.542496,85.418343,27.722129,85.601879,Sunny,Low
187585,2025-02-28,Kathmandu,Bike,18.55,1099.61,1718,4,Card,27.895922,85.643761,27.56142,85.611922,Cloudy,Medium
187586,2025-03-07,Pokhara,Taxi,9.63,300.85,8907,2,Digital,27.538631,85.532858,27.732113,85.272631,Rainy,High
187587,2025-04-28,Lalitpur,Car,30.11,1362.45,6981,1,Cash,27.654892,85.341681,27.899901,85.392842,Sunny,Low
187588,2025-11-03,Bhaktapur,Bike,30.42,868.78,7391,3,Card,27.794698,85.633146,27.90839,85.457412,Cloudy,Medium
187589,2025-11-03,Biratnagar,Taxi,11.01,428.81,1030,1,Digital,27.592816,85.566326,27.853875,85.650127,Rainy,High
187590,2025-12-17,Kathmandu,Car,17.92,947.4,7958,1,Cash,27.924733,85.509018,27.778347,85.586979,Sunny,Low
187591,2025-01-28,Pokhara,Bike,9.86,879.86,8061,3,Card,27.845855,85.559799,27.573857,85.292347,Cloudy,Medium
187592,2025-05-14,Lalitpur,Taxi,4.07,853.26,5398,1,Digital,27.976439,85.304474,27.728774,85.229435,Rainy,High
187593,2025-05-04,Bhaktapur,Car,28.08,997.84,4020,4,Cash,27.829938,85.222136,27.63647,85.607101,Sunny,Low
187594,2025-02-05,Biratnagar,Bike,30.95,823.25,5978,4,Card,27.998305,85.417668,27.569266,85.412088,Cloudy,Medium
187595,2025-03-19,Kathmandu,Taxi,17.99,921.11,9188,2,Digital,27.685614,85.486299,27.601957,85.253219,Rainy,High
187596,2025-02-21,Pokhara,Car,17.97,1383.12,2040,3,Cash,27.707923,85.566945,27.664271,85.540426,Sunny,Low
187597,2025-10-05,Lalitpur,Bike,4.89,1414.88,8248,2,Card,27.509692,85.403404,27.802138,85.236699,Cloudy,Medium
187598,2025-07-24,Bhaktapur,Taxi,18.89,1531.09,3937,3,Digital,27.680053,85.59895,27.548111,85.500395,Rainy,High
187599,2025-09-09,Biratnagar,Car,27.39,1513.29,2595,3,Cash,27.606704,85.577315,27.713897,85.423168,Sunny,Low
187600,2025-01-08,Kathmandu,Bike,3.88,1203.16,4025,4,Card,27.696227,85.555424,27.745814,85.584463,Cloudy,Medium
187601,2025-04-24,Pokhara,Taxi,12.63,1048.72,8227,1,Digital,27.663109,85.4617,27.725016,85.520351,Rainy,High
187602,2025-12-12,Lalitpur,Car,4.6,1276.71,4918,2,Cash,27.949104,85.537086,27.890991,85.278664,Sunny,Low
187603,2025-08-26,Bhaktapur,Bike,19.45,1196.2,6162,4,Card,27.726952,85.574906,27.641832,85.600321,Cloudy,Medium
187604,2025-11-30,Biratnagar,Taxi,19.67,280.34,3446,2,Digital,27.587069,85.394428,27.922637,85.684913,Rainy,High
187605,2025-11-10,Kathmandu,Car,30.65,917.48,9629,2,Cash,27.83193,85.400567,27.556612,85.414179,Sunny,Low
187606,2025-02-06,Pokhara,Bike,21.63,614.04,5125,1,Card,27.743912,85.285418,27.961141,85.377601,Cloudy,Medium
187607,2025-01-18,Lalitpur,Taxi,13.61,108.13,313,2,Digital,27.805376,85.201253,27.885738,85.520548,Rainy,High
187608,2025-11-18,Bhaktapur,Car,2.85,1230.58,5881,2,Cash,27.903528,85.489503,27.606019,85.377246,Sunny,Low
187609,2025-06-30,Biratnagar,Bike,1.47,936.07,9495,3,Card,27.778034,85.398956,27.564158,85.68422,Cloudy,Medium
187610,2025-01-06,Kathmandu,Taxi,25.76,725.94,739,1,Digital,27.509257,85.557159,27.615413,85.563252,Rainy,High
187611,2025-08-14,Pokhara,Car,12.88,922.99,227,4,Cash,27.668862,85.229367,27.775795,85.244885,Sunny,Low
187612,2025-01-19,Lalitpur,Bike,23.35,971.82,5417,1,Card,27.841168,85.66875,27.755818,85.408415,Cloudy,Medium
187613,2025-10-01,Bhaktapur,Taxi,10.05,1207.39,8784,4,Digital,27.662473,85.393518,27.941865,85.552594,Rainy,High
187614,2025-07-10,Biratnagar,Car,27.04,1343.66,1002,3,Cash,27.848322,85.654391,27.631491,85.373404,Sunny,Low
187615,2025-05-25,Kathmandu,Bike,1.81,462.33,4783,1,Card,27.804062,85.288342,27.969929,85.446132,Cloudy,Medium
187616,2025-03-12,Pokhara,Taxi,23.54,684.25,7677,1,Digital,27.65695,85.311503,27.826683,85.642541,Rainy,High
187617,2025-07-26,Lalitpur,Car,19.99,741.16,4664,1,Cash,27.715253,85.625098,27.857094,85.535393,Sunny,Low
187618,2025-01-24,Bhaktapur,Bike,24.77,909.83,4887,4,Card,27.97896,85.215912,27.62759,85.639731,Cloudy,Medium
187619,2025-11-18,Biratnagar,Taxi,6.44,786.5,7685,4,Digital,27.642912,85.457495,27.746629,85.215501,Rainy,High
187620,2025-09-01,Kathmandu,Car,14.08,212.24,6747,3,Cash,27.999333,85.218403,27.523102,85.550753,Sunny,Low
187621,2025-08-07,Pokhara,Bike,16.29,227.74,7588,2,Card,27.502845,85.218968,27.834249,85.270229,Cloudy,Medium
187622,2025-03-25,Lalitpur,Taxi,17.06,1325.65,1356,1,Digital,27.535066,85.224373,27.705641,85.676666,Rainy,High
187623,2025-12-24,Bhaktapur,Car,13.06,1068.64,3740,1,Cash,27.692565,85.585119,27.564147,85.244375,Sunny,Low
187624,2025-10-05,Biratnagar,Bike,23.27,1232.6,3781,4,Card,27.687651,85.554327,27.574083,85.318239,Cloudy,Medium
187625,2025-09-11,Kathmandu,Taxi,30.78,350.33,2353,4,Digital,27.851511,85.544912,27.531878,85.352802,Rainy,High
187626,2025-10-10,Pokhara,Car,17.98,527.71,2295,4,Cash,27.787231,85.298715,27.879889,85.364696,Sunny,Low
187627,2025-07-21,Lalitpur,Bike,18.82,360.32,4991,3,Card,27.996406,85.289621,27.600007,85.548652,Cloudy,Medium
187628,2025-12-27,Bhaktapur,Taxi,11.9,1532.18,4189,3,Digital,27.916505,85.476955,27.598267,85.345581,Rainy,High
187629,2025-09-15,Biratnagar,Car,11.57,1428.2,4458,1,Cash,27.73699,85.501314,27.619444,85.355316,Sunny,Low
187630,2025-09-06,Kathmandu,Bike,24.31,839.42,8469,2,Card,27.946109,85.446819,27.807272,85.230381,Cloudy,Medium
187631,2025-07-24,Pokhara,Taxi,8.67,526.75,3020,4,Digital,27.826724,85.222555,27.907289,85.662742,Rainy,High
187632,2025-04-06,Lalitpur,Car,6.19,618.78,1634,1,Cash,27.687004,85.275396,27.534223,85.318904,Sunny,Low
187633,2025-05-03,Bhaktapur,Bike,23.86,982.29,7107,4,Card,27.691468,85.607098,27.582718,85.557083,Cloudy,Medium
187634,2025-01-08,Biratnagar,Taxi,3.56,622.67,7556,1,Digital,27.942078,85.477035,27.606322,85.243843,Rainy,High
187635,2025-02-03,Kathmandu,Car,15.96,524.06,9175,2,Cash,27.588781,85.225135,27.841559,85.343545,Sunny,Low
187636,2025-08-11,Pokhara,Bike,23.45,1095.31,366,2,Card,27.50232,85.546324,27.775379,85.445184,Cloudy,Medium
187637,2025-10-14,Lalitpur,Taxi,15.07,634.92,1805,1,Digital,27.846117,85.29223,27.914893,85.525891,Rainy,High
187638,2025-08-18,Bhaktapur,Car,27.31,1479.14,2786,2,Cash,27.844321,85.40469,27.868346,85.320318,Sunny,Low
187639,2025-01-03,Biratnagar,Bike,22.42,1479.15,2022,2,Card,27.521104,85.311969,27.769562,85.586971,Cloudy,Medium
187640,2025-03-13,Kathmandu,Taxi,4.53,1492.07,7475,3,Digital,27.820338,85.253738,27.91718,85.572949,Rainy,High
187641,2025-07-02,Pokhara,Car,13.44,1303.16,2483,4,Cash,27.692518,85.28698,27.99622,85.592221,Sunny,Low
187642,2025-08-02,Lalitpur,Bike,19.93,1497.45,5916,2,Card,27.882219,85.604947,27.757823,85.251857,Cloudy,Medium
187643,2025-10-04,Bhaktapur,Taxi,21.19,1051.94,4268,3,Digital,27.99671,85.218279,27.905624,85.525086,Rainy,High
187644,2025-11-20,Biratnagar,Car,11.57,1337.15,5129,2,Cash,27.567682,85.43586,27.670928,85.41101,Sunny,Low
187645,2025-05-26,Kathmandu,Bike,20.38,1223.65,96,1,Card,27.746657,85.651908,27.584881,85.58044,Cloudy,Medium
187646,2025-01-18,Pokhara,Taxi,17.29,1499.73,241,4,Digital,27.787228,85.584649,27.706579,85.434037,Rainy,High
187647,2025-10-09,Lalitpur,Car,1.35,1383.96,6331,1,Cash,27.670132,85.654492,27.740444,85.605431,Sunny,Low
187648,2025-03-28,Bhaktapur,Bike,4.1,1299.16,8414,2,Card,27.839534,85.434921,27.99195,85.250471,Cloudy,Medium
187649,2025-12-20,Biratnagar,Taxi,14.73,186.55,7935,2,Digital,27.751126,85.406025,27.676782,85.539603,Rainy,High
187650,2025-08-08,Kathmandu,Car,2.68,1306.68,151,2,Cash,27.945167,85.425098,27.61597,85.543744,Sunny,Low
187651,2025-07-18,Pokhara,Bike,15.71,1173.55,8010,2,Card,27.819718,85.481611,27.739452,85.598179,Cloudy,Medium
187652,2025-07-29,Lalitpur,Taxi,23.72,373.84,437,4,Digital,27.679166,85.301998,27.704498,85.621338,Rainy,High
187653,2025-04-27,Bhaktapur,Car,15.84,201.36,5509,4,Cash,27.569929,85.615955,27.994646,85.267027,Sunny,Low
187654,2025-01-30,Biratnagar,Bike,21.16,686.2,74,4,Card,27.912248,85.421636,27.904498,85.516432,Cloudy,Medium
187655,2025-01-30,Kathmandu,Taxi,1.4,836.1,5034,2,Digital,27.724567,85.480505,27.881784,85.368466,Rainy,High
187656,2025-07-09,Pokhara,Car,26.25,766.35,9846,3,Cash,27.730761,85.453159,27.667944,85.691994,Sunny,Low
187657,2025-01-05,Lalitpur,Bike,5.64,1098.44,6329,1,Card,27.769977,85.274655,27.959473,85.575155,Cloudy,Medium
187658,2025-03-05,Bhaktapur,Taxi,18.16,384.76,2264,1,Digital,27.607501,85.358928,27.669656,85.236582,Rainy,High
187659,2025-10-01,Biratnagar,Car,12.29,409.11,6357,2,Cash,27.791337,85.581307,27.79342,85.628903,Sunny,Low
187660,2025-01-14,Kathmandu,Bike,1.14,1236.56,9937,4,Card,27.705685,85.497035,27.951354,85.314728,Cloudy,Medium
187661,2025-02-03,Pokhara,Taxi,8.77,224.65,4515,2,Digital,27.923168,85.462413,27.582709,85.403253,Rainy,High
187662,2025-06-12,Lalitpur,Car,13.07,775.1,6217,3,Cash,27.60065,85.69161,27.743108,85.477002,Sunny,Low
187663,2025-04-28,Bhaktapur,Bike,5.26,883.49,749,1,Card,27.535623,85.455707,27.762145,85.303763,Cloudy,Medium
187664,2025-12-10,Biratnagar,Taxi,14.02,1206.26,9593,2,Digital,27.655548,85.317882,27.732113,85.260593,Rainy,High
187665,2025-08-06,Kathmandu,Car,26.96,1227.7,5437,1,Cash,27.621783,85.341927,27.713477,85.310762,Sunny,Low
187666,2025-01-08,Pokhara,Bike,18.73,432.06,6861,4,Card,27.787454,85.264052,27.926916,85.393905,Cloudy,Medium
187667,2025-09-16,Lalitpur,Taxi,18.78,296.8,7866,4,Digital,27.98997,85.51211,27.687073,85.264801,Rainy,High
187668,2025-04-13,Bhaktapur,Car,6.38,253.82,3305,2,Cash,27.898193,85.492549,27.634434,85.247931,Sunny,Low
187669,2025-04-16,Biratnagar,Bike,11.68,973.33,5446,4,Card,27.993311,85.42489,27.863762,85.362165,Cloudy,Medium
187670,2025-03-29,Kathmandu,Taxi,8.82,1491.13,392,1,Digital,27.59386,85.253154,27.926163,85.399899,Rainy,High
187671,2025-01-30,Pokhara,Car,8.01,569.0,4094,1,Cash,27.800296,85.577366,27.965685,85.683757,Sunny,Low
187672,2025-06-18,Lalitpur,Bike,29.93,1089.94,7344,4,Card,27.596234,85.58023,27.950991,85.497581,Cloudy,Medium
187673,2025-09-16,Bhaktapur,Taxi,17.63,816.31,1291,1,Digital,27.793516,85.47554,27.946036,85.214729,Rainy,High
187674,2025-04-29,Biratnagar,Car,8.9,663.32,749,3,Cash,27.730513,85.571014,27.669241,85.512771,Sunny,Low
187675,2025-02-23,Kathmandu,Bike,4.98,623.52,2001,3,Card,27.978762,85.553716,27.813117,85.56623,Cloudy,Medium
187676,2025-12-25,Pokhara,Taxi,5.86,1578.89,6350,2,Digital,27.837716,85.316331,27.599259,85.449511,Rainy,High
187677,2025-12-23,Lalitpur,Car,23.21,1432.66,1436,3,Cash,27.855977,85.476824,27.769255,85.435693,Sunny,Low
187678,2025-01-29,Bhaktapur,Bike,6.41,968.44,9098,3,Card,27.513905,85.456017,27.743541,85.374898,Cloudy,Medium
187679,2025-02-13,Biratnagar,Taxi,19.31,1554.42,3526,1,Digital,27.596201,85.439677,27.70739,85.658599,Rainy,High
187680,2025-05-25,Kathmandu,Car,16.43,856.47,3942,3,Cash,27.734418,85.615669,27.704715,85.500007,Sunny,Low
187681,2025-09-11,Pokhara,Bike,24.35,1467.3,6012,1,Card,27.786653,85.486754,27.791881,85.352349,Cloudy,Medium
187682,2025-09-20,Lalitpur,Taxi,3.71,800.23,7370,1,Digital,27.926294,85.50464,27.659488,85.53194,Rainy,High
187683,2025-01-14,Bhaktapur,Car,12.49,990.35,4456,3,Cash,27.666352,85.241415,27.841304,85.356234,Sunny,Low
187684,2025-06-28,Biratnagar,Bike,8.48,459.57,367,1,Card,27.543509,85.356313,27.543878,85.593373,Cloudy,Medium
187685,2025-02-25,Kathmandu,Taxi,20.2,219.63,8183,4,Digital,27.782615,85.401131,27.768943,85.555645,Rainy,High
187686,2025-11-07,Pokhara,Car,30.15,1338.07,6132,3,Cash,27.692964,85.525748,27.761258,85.564093,Sunny,Low
187687,2025-08-07,Lalitpur,Bike,21.78,643.57,9028,3,Card,27.911152,85.29127,27.639519,85.609314,Cloudy,Medium
187688,2025-05-07,Bhaktapur,Taxi,18.0,615.78,7958,1,Digital,27.719046,85.239332,27.55338,85.210495,Rainy,High
187689,2025-11-17,Biratnagar,Car,17.97,653.47,831,2,Cash,27.500553,85.254216,27.857089,85.315381,Sunny,Low
187690,2025-11-03,Kathmandu,Bike,25.06,570.91,3901,1,Card,27.66873,85.689295,27.651487,85.529543,Cloudy,Medium
187691,2025-08-30,Pokhara,Taxi,2.79,823.29,7934,3,Digital,27.616245,85.547543,27.82199,85.454692,Rainy,High
187692,2025-12-23,Lalitpur,Car,18.68,838.06,3866,4,Cash,27.883461,85.500422,27.934639,85.300987,Sunny,Low
187693,2025-11-15,Bhaktapur,Bike,19.33,1242.46,2062,4,Card,27.789204,85.278408,27.546822,85.408529,Cloudy,Medium
187694,2025-09-11,Biratnagar,Taxi,13.0,1535.3,347,2,Digital,27.963161,85.650057,27.504145,85.662988,Rainy,High
187695,2025-11-18,Kathmandu,Car,3.87,694.13,4037,2,Cash,27.594993,85.309569,27.803128,85.318952,Sunny,Low
187696,2025-05-17,Pokhara,Bike,23.31,449.74,3673,3,Card,27.802261,85.614449,27.564686,85.349382,Cloudy,Medium
187697,2025-08-30,Lalitpur,Taxi,15.47,314.56,7177,4,Digital,27.640095,85.389223,27.838694,85.268557,Rainy,High
187698,2025-05-04,Bhaktapur,Car,27.4,270.05,7697,3,Cash,27.527508,85.246253,27.718372,85.208276,Sunny,Low
187699,2025-03-25,Biratnagar,Bike,22.79,550.63,3523,4,Card,27.953412,85.541336,27.778472,85.400372,Cloudy,Medium
187700,2025-12-19,Kathmandu,Taxi,17.41,807.78,6814,1,Digital,27.866483,85.351583,27.852804,85.456377,Rainy,High
187701,2025-12-16,Pokhara,Car,21.53,209.08,3966,3,Cash,27.846037,85.298872,27.914819,85.596599,Sunny,Low
187702,2025-01-02,Lalitpur,Bike,13.79,176.55,6598,4,Card,27.633078,85.36312,27.508372,85.627659,Cloudy,Medium
187703,2025-07-14,Bhaktapur,Taxi,12.54,589.08,969,3,Digital,27.87394,85.48297,27.55957,85.488689,Rainy,High
187704,2025-05-30,Biratnagar,Car,26.03,1159.66,5965,3,Cash,27.972942,85.569995,27.822082,85.434348,Sunny,Low
187705,2025-08-24,Kathmandu,Bike,18.63,295.65,4077,4,Card,27.92202,85.510424,27.615827,85.368444,Cloudy,Medium
187706,2025-04-28,Pokhara,Taxi,23.66,793.43,3708,2,Digital,27.739893,85.511522,27.541178,85.394103,Rainy,High
187707,2025-09-21,Lalitpur,Car,22.5,1272.2,8063,3,Cash,27.7093,85.32089,27.95213,85.641517,Sunny,Low
